,Topic,Word,Tweets
0,8,act,"For anyone that has tried to mint and it has failed ---
YOU MUST RAISE THE GAS TO MAX -
Hit edit in top right corner of transaction and then hit max and save . ;) 

TRUST -  Going to leave it open for another couple hrs to let the people that coulden't figure it out mint. https://t.co/OVHLbsyxxH"
1,8,act,"✅Create real ownership of in-game assets
Decentralized market (Defi) creates fairness and trust among players
Ability to pay thanks to Smart Contracts
Reducing dependence on the publisher
Are you ready to join Zuki Moba world
🌟Own NFT Hero at https://t.co/KQCgCtkXHM
#ZUKI_10USD https://t.co/GvfuseQ7m3"
2,8,act,"@diverse @023 We have asked some legitimate questions and leave it up to others to judge whether they find your answers satisfactory. We have more info about the other founder (who also lost his IG verification) and his GF, and about your dev Praj that was associated with the banned @NFT IG. https://t.co/flasygWtMY"
3,8,act,@QueenyMartha 💖 Totally. Although I do think non binary folks should always be welcomed into women centred space too if they wish to be. In fact I should have been more inclusive with my initial language.
4,8,act,20. Be suspicious of ALL links you click. Best thing to do is have one device for social media etc and one device for just your crypto transactions. Don't trust ANYONE. Remember people are often imposters. Always triple check who you're speaking to. Don't open any files.
0,8,action,"21/ We always said that actions always speak louder than words, whether they are digital or physical, and we are of course willing to have this verified."
1,8,action,"6/ We confirmed Zagabond’s identity via a couple of different sources: blockchain transactions, comparing his voice with an interview that he did a couple of years ago, and tweets with certain key persons such as Whizwang and certain key timings."
2,8,action,"@RogerDickerman @ohhshiny Was quite confused on this one, as I’ve had nothing but positive interactions with @ohhshiny, thanks for shining your opinion and views on it Roger, as I trust yours implicitly. 

I am sure many of us providing “alpha” and leading the way could have these same things said for us."
3,8,action,"Unethical transactions on the blockchain are comparable to a stored blood sample from an athlete that used doping. They might think they have gotten away with it but the detection methods are getting better every day, and one day, the sample will be retested &amp; you will be exposed"
4,8,action,"12/ Years ago this was already very well known, but of course no action was ever taken. Everyone benefited was the short-term view, but it ultimately also eroded people’s appetite to pay taxes and their sense of justice. And dirty money and venture capital became more entangled. https://t.co/3HnaloWyJw"
0,8,absolutely,"@NFTethics Never said anyone should remain silent.

No one is perfect, we should absolutely be weighing both the good and the bad.

Evaluation is important."
1,8,absolutely,"Ironically the 2 biggest rules for NFTs are:

 - Make friends with everyone
 - Trust absolutely no one"
2,8,absolutely,@UnknownCo123 absolutely! I'm already on mission to educate photography to my deaf community. planning to introduce NFT platform to them and It will make more inclusive ❤️
3,8,absolutely,"@3dlyfer This is mind blowingly insane. Really appreciate you not taking on the blind-trust aspect, I feel that it could potentially lead to someone out there harming people 🖤 absolutely love this work and will collect asap"
4,8,absolutely,"Not gonna lie, my experience w @BlockpassOrg has been absolutely horrible. No transparency, horrible UI, &amp; support is a joke — they legit require u to buy “priority pass” to reach customer service. 

Do what u will with this information @yugalabs, @BoredApeYC, @animocabrands."
0,8,ability,"Be part of a project with a long term commitment to the #NFT space!

PixelSaurus is a fun, family friendly, diverse &amp; inclusive collectible that also embraces disability. 🫂🦕🦖

We’re over 75% through our current mint &amp; invite you to join the story👇

🔗 https://t.co/AibesNcvw9 https://t.co/MOcpaN1fXn"
1,8,ability,"PixelSaurus! The RAWRsome Dinosaur #NFT project!

✅ Over 700+ diverse &amp; inclusive designs!
✅ Embraces disability &amp; mental health!
✅ Over 3+ ETH in #NFTs traded! 📈
✅ VERIFIED #OpenSeaNFT account!

ADOPT your PixelSaur...👇
🦖 https://t.co/hJuV9uxwXc
🦕 https://t.co/jk61Izkks4 https://t.co/dK4im02zud"
2,8,ability,"7/ We will likely see increasingly more consolidation of projects, and only those projects that have the right (transparent) incentives and risk-reward mechanisms in place will survive and thrive. A shift from short-term gain toward long-term investment/sustainability is required"
3,8,ability,"PixelSaurus™ - Join the story🦖🌋👇
🔗 https://t.co/AibesNcvw9

💎 Fun, family friendly &amp; inclusive #nfts!
💎 Embraces disability &amp; mental health!
💎 5 x Innovative #nft Utilities!
💎 Safe &amp; secure minting!
💎 Own FULL IP for your PixelSaurs!
💎 OpenSea VERIFIED!

#DinoFam #RAWR https://t.co/5mjEwTcl7g"
4,8,ability,"PixelSaurus! The RAWRsome Dinosaur #NFT!

✅ Over 900+ diverse &amp; inclusive designs! 🌈
✅ Embraces disability &amp; mental health! 🫂
✅ Over 8+ ETH in #NFTs traded! 📈
✅ VERIFIED #OpenSeaNFT account! 

ADOPT your PixelSaur!👇
🦖 https://t.co/hJuV9uxwXc
🦕 https://t.co/3IVqLqaxtN https://t.co/u6MjBLjlwN"
0,8,active,"Two days later what's happening?

⭐🛡️Owners Video Doxxed🛡️⭐
✅Private Sale Raised $45,000
✅$70,000 Soft cap (still time)

Community is growing fast + the team are completely transparent and active😘

TG⬇️
https://t.co/HDhgiFBAq7
#Binance #NFT #BSC #BSCGems #Crypto #GameFi #P2E"
1,8,active,"@SerpentAU The whole gaming/esports scene is completely corrupt(ed) and many of those people are currently active in the NFT space. All pretending to be honest (you exposed Kquid for cheating), but you turned out to be the biggest cheater yourself and denied it first. Very hypocritical. https://t.co/yvanUeMPPX"
2,8,active,"5/5

The NFT will be a basic model, which over time? will be customizable, upgradeable and interactive. 

The moral of this lengthy story? $POODL is NOT a #memecoin but a TRUE #UtilityToken and will go from strength to strength

Our price? is TINY. Our offering is HUGE. 

Join us"
3,8,active,"Many people active in NFTs have backgrounds in high-risk/reward activities (traders, gamblers, entrepreneurs, criminals, etc) with a short-term ""investment"" horizon, which makes them intrinsically not suitable to build projects which require a long-term vision to generate value."
4,8,active,"@Degentraland @AzukiOfficial Rug pulling is illegal and there are multiple people in the USA actively being charged and tried in court for it. Especially when its millions of usd. It's not moral to rugpull then use that to make a ""real project"". Wtf."
0,8,account,@smkzzzz Please check our tweets in the past days. There are so many and they all look the same. Same playbook. Some paid Instagram/Twitter accounts that shill them.
1,8,account,"2 months ago @zachxbt exposed that the person behind one account was involved in a big Canadian crypto exit scam (a convicted felon deported from the US who changed his name). The other founder mysteriously ""died"" and is the subject of a new documentary:
https://t.co/lRUzlC21Nd https://t.co/ZqEmw4eINh"
2,8,account,@ThreeSwordsCap @greatmando_nft @NFTethics I don't think you are supposed to view it as one account that is the arbiter of nft ethics. It's an account that will collate community feedback (I'm sure they get a lot of DMs on potential scammers) and they will in turn provide evidence if there is something there.
3,8,account,"2/2 When confronted with that, he said that his account was hacked by someone else and that he didn't have anything to do with it. In December the kind soul @Zeneca_33 already wrote a thread about him. Shame that a small minority makes us all less trustful https://t.co/EYdquGmTg4"
4,8,account,@MickyMulgrew @BoredApeYC Not a scam bc coming from official account. Also announced multiple times over past 2 weeks. But agree - don’t trust any other links.
0,8,access,"And @Ozgbo_Nft picked up the edition today . I'm super thrilled to see the notification mail today. 

Thank you for joining with me for advocating Inclusivity in NFT space.. I'll ensure this space gets more accessibility on every aspects. 

95 more to go ❣️ https://t.co/3IB076ioPf"
1,8,access,@NFTDefense @GB_301 Multiple people also mentioned that the Haus Discord is only accessible for holders and that Assa blocked/banned people. Not very Web3 to say the least. https://t.co/HmX62yKzKB
2,8,access,"Can we make our #nft platform more inclusive? Let us make  NFT platform more accessible for artists with disability. 

 #NFTCommunity #NFTdisabil"
3,8,access,@TGTOWYT The owner of the Twitter account confirmed that his account was compromised and he currently doesn't have access to it. He contacted Twitter about it. Jpegenthusiast does indeed like to transfer his assets to different wallets (this one 31 times): https://t.co/enNhIckY7s
4,8,access,"@areaeighteen We love @HoneyBadgesNFT - actively funding Changemakers and bringing more diverse folk into web3! 

@MMonstersClub are LGBTQ owned &amp; operated, are providing accessible education for marginalised folks 

@MadJellyHQ diverse-led &amp; always advocate for inclusivity &amp; equity in web3"
0,8,able,"The most important concepts in the NFT space are making solid relationships and moving with the flow - don’t try to force anything. Follow your heart 💕It will lead you to things you hadn’t thought imaginable. Do you trust me? If you do, follow yourself."
1,8,able,"70/ If there is one community able to come up with a way to defy the traditional economic system and its laws, and find a solution for the natural tendency of resources to behave according to the Pareto principle, it is the NFT community."
2,8,able,@DayDreamers_nft Lol the offer was ridiculous at 5x the market for a hoodie punk w/ 3D glasses. People would’ve been like okay cool you upgraded your punk. It’ll be impossible to know if this a smart move long term. Brand equity re: specifically punk’s incalculable
3,8,able,"I actually found an NFT project that I trust in the sea of scames: @Salamanders_NFT.

I like these guys. They fulfill most of the criteria I am looking for in projects and I'm comfortable recommending them."
4,8,able,Just so that people are aware: we always keep all our sources and DMs confidential. We will never share proof or evidence that is personally identifiable (unless given explicit permission). We want the NFT space to thrive with the actors it deserves. We have no affiliations.
