,Topic,Word,Tweets
4,1,action,"@j1mmyeth @nft42_ Yes, you did and provided proof that this transaction was a bundle deal that didn't show up at OpenSea as such, but was completely legitimate. Thanks!"
0,1,absolutely,"@NFTethics Never said anyone should remain silent.

No one is perfect, we should absolutely be weighing both the good and the bad.

Evaluation is important."
1,1,absolutely,"Not gonna lie, my experience w @BlockpassOrg has been absolutely horrible. No transparency, horrible UI, &amp; support is a joke — they legit require u to buy “priority pass” to reach customer service. 

Do what u will with this information @yugalabs, @BoredApeYC, @animocabrands."
2,1,absolutely,"Gm frens, trust absolutely no one today. CT/NFT twitter is excellent at trolling and people are gonna have a field day for April fools. 😂❤️"
3,1,absolutely,"some think i talk about @artblocks_io a lot because i own many mints &amp; because i'm a small angel investor in it

but i own those works &amp; equity because i believe it will absolutely become one of the most culturally relevant entities in #NFT history

in fact, i think it already is"
4,1,absolutely,"@gmhannah You’re absolutely right, the Mellies are of the best, most inclusive and support communities in web3! ❤️"
0,1,active,"33/  The first traces of Beanie online were when he was active in the TV pirating business more than 20 years ago. As the owner of https://t.co/k6MXs6qgrI, he was selling devices designed for the surreptitious interception of satellite communications. https://t.co/LSAhVIexGN"
1,1,active,"@artskooltourist @Friendswithyou The tweet served the purpose to show that they were ""reasonably early"" active in the NFT space and connected with many currently quite prominent NFT ""influencers""."
2,1,active,"Many people active in NFTs have backgrounds in high-risk/reward activities (traders, gamblers, entrepreneurs, criminals, etc) with a short-term ""investment"" horizon, which makes them intrinsically not suitable to build projects which require a long-term vision to generate value."
3,1,active,1/ We haven’t been so active recently as things are starting to get quite predictable in the NFT space. We foresaw the BAYC acquisition of Larva Labs’ main IP (and we look forward to Andreessen Horowitz’s further instructions and involvement :-)) https://t.co/XiAelDoBac
4,1,active,"🔥🔥🔥#DEFIBATTLE: TURN KNOWLEDGE INTO MONEY

👉Use your diverse knowledge to win TOP 1 
👉Create questions
👉Use your experience to make money in #blockchain &amp; #crypto market
👉Level up for more attractive rewards

📍 DOWNLOAD NOW: https://t.co/62gUU44pHj
#NFT #MICS #Vconomics https://t.co/FawWRL1RL9"
0,1,ability,I don’t have any spicy takes on today’s news but I will defend the notion of anonymity in Web3. There are so many working anon here for many reasons including personal safety &amp; the ability to navigate the space without the bias that may follow their intersecting identities.
1,1,ability,We need transparency if we are to reach stability in NFT gaming.
2,1,ability,"Be part of an #NFT project that's not just fun and collectible, but doing some good along the way, too!

PixelSaurus is a diverse and inclusive project that also embraces disability &amp; mental health issues. Add up to 3 traits to your #NFTs, too!

Mint👇
🔗 https://t.co/AibesNu6nH https://t.co/V4Q1Kqe7FC"
3,1,ability,"GM #NFT Fam! 🌞🦕
Here's hoping you have a RAWRsome day, today!
Don't forget to join our story and ADOPT a PixelSaur! We have over 400+ diverse designs, which also embrace disability, mental health issues &amp; phobias! 💚
#NFTs #NFTCommunity #Goodnight
➡️ https://t.co/jk61Iz2J3u https://t.co/qQBsLnB1uB"
4,1,ability,"When you ADOPT a PixelSaurus #NFT you become part of our story. Pick one from over 400+ designs and name it on your very own #PixelSaurus page, via the FREE QR code unlockable. Our collection is diverse and embraces disability &amp; mental health. 🦕 #NFTs
➡️ https://t.co/jk61Izkks4 https://t.co/AE0r244ihJ"
0,1,act,4/4 An example is a team member of a project minting tomorrow using a Twitter account from an attorney (who confirmed he was locked out of his account). 99.99% of the 6400 tweets have no relationship with NFTs. Another example is of an actress whose account now has been restored. https://t.co/f4vpRnYEVZ
1,1,act,"🏔️🐐's motivations:
1⃣ decentralisation,transparency
2⃣ building this space further together as a community
3⃣ beeing an active force on a bigger goal for NFT art
4⃣ finding ppl who love my art,artistic energy &amp; share my values/vision

what makes you feel satisfied or successful?"
2,1,act,"@grikeshrike @zodd_immortal 99% certain this is a scam. It has all the common scam characteristics and the 2 ""social media founders"" on the team are known for their unethical behavior."
3,1,act,"@jjabram19 I think knee-jerk reaction bad with equities, after that rally"
4,1,act,"2/ They would either reach out to celebrities or celebrities would contact them, so if you have been rugged, know that @jf_nft/@0xAA_NFT were responsible. They allegedly told insiders not to buy what they posted at @NFT IG because they knew they were rugs.
https://t.co/0wtvrvj7E2"
0,1,account,"For those who don't know about the dubious history of the account NFTmachine. He blocked us immediately for a reason, even though we never reported about him. He probably knew we would however at some point do that.

All credits to @0xShual.

https://t.co/hgslGAOXAb https://t.co/Qjb4Fl23KM"
1,1,account,"19/ If an account has a lot of engagement from “fake” followers or “bots” via inorganic, fraudulent, or dishonest means its score will be low. In the future further weighing can be given to accounts that have shown to be more “truthful” than others."
2,1,account,"WATCH the trailer for PixelSaurus and SEE why there’s heart and soul behind our project, not to mention all the Utility we give you! https://t.co/4GihdQWJhb

💎 Family friendly, fun &amp; inclusive!
💎 Safe &amp; secure #NFT minting!
💎 VERIFIED #opensea account!

#nfts #mintingnow"
3,1,account,"Be part of a fun, diverse, inclusive &amp; family friendly #nft project! PixelSaurus is all of the above and MORE! 🌈🦖

MINT HERE👇
🔗 https://t.co/AibesNcvw9

💎 Innovative Utilities!
💎 Safe &amp; secure minting!
💎 Active on Twitter Spaces &amp; Discord!
💎 VERIFIED #OpenSeaNFT account! https://t.co/qcbVsbcjYF"
4,1,account,"2/ One of the founders has a Twitter profile with 2900 tweets, but has not tweeted anything for almost 2 years. Another one was involved with the project called PiggybankersNFT, which was a rug. Their Twitter account has been suspended. https://t.co/6vAFC3MWMg"
0,1,actually,"10/ As an important player in the crypto/NFT space, do you think that MoonPay should (continue to) provide a service that actually makes transactions less transparent? It is now for example not possible for us to see if/how much Gwyneth Paltrow paid for her Bored Ape."
1,1,actually,"@NFTethics tbf my mistake for fading that part of the thread, actually a v important point"
2,1,actually,@tw1tte7 @beaniemaxi @pixelvault_ @MetaHero_ @wolfdotgame @punkscomic I don't trust anyone except @greatmando_nft actually.
3,1,actually,2/ We actually provided a respectable member of the NFT community earlier today with our wallet address(es) to verify our claims that we never took any money and have never abused our account for any personal gain. We are convinced they will come to the same conclusions.
4,1,actually,"2/ No word from Marc Andreessen when Jamal Khashoggi was assassinated, but David Horowitz, the father of Ben Horowitz, actually did respond. He seems to suggest that it was completely deserved and the right thing to do: https://t.co/eYnNCtn2Uw https://t.co/YpQhFtXn8n"
