,Topic,Word,Tweets
4,3,absolutely,"some think i talk about @artblocks_io a lot because i own many mints &amp; because i'm a small angel investor in it

but i own those works &amp; equity because i believe it will absolutely become one of the most culturally relevant entities in #NFT history

in fact, i think it already is"
0,3,ability,".@DegensFarm integrates #Chainlink Price Feeds to accurately determine price-based boosts that increase the probability of breeding rare #NFT creatures. Chainlink ensures the calculation powering NFT generation is tamperproof &amp; transparent for all players.
https://t.co/ks2JELCpIA"
1,3,ability,"PixelSaurus™ - Join the story🦖🌋👇
🔗 https://t.co/AibesNcvw9

💎 Fun, family friendly &amp; inclusive #nfts!
💎 Embraces disability &amp; mental health!
💎 5 x Innovative #nft Utilities!
💎 Safe &amp; secure minting!
💎 Own FULL IP for your PixelSaurs!
💎 OpenSea VERIFIED!

#DinoFam #RAWR https://t.co/5mjEwTcl7g"
2,3,ability,"@NFTethics One of the main problems with coinbase doing their NFT, is that they will have the ability to centralize it(think their own L2) so that none of the ETH/whatever spent on these NFTs will leave coinbase. Coinbase has over 56 million users. If the NFT exchange they make is"
3,3,ability,"GM #NFT Fam! Gas is LOW! ADOPT a #PixelSaurus this weekend and Join The Story. 🦕
🔥 Over 350+ diverse designs!
🔥 Embraces disability &amp; mental health!
🔥 From just 0.02 ETH!
🔥 FREE QR Code Utility unlockable!
➡️ https://t.co/jk61Izkks4

#NFTs #nftcollector #NFTcollectibles https://t.co/JLpUDMrTNa"
4,3,ability,"GM #NFT Fam! 🌞🦕
Here's hoping you have a RAWRsome day, today!
Don't forget to join our story and ADOPT a PixelSaur! We have over 400+ diverse designs, which also embrace disability, mental health issues &amp; phobias! 💚
#NFTs #NFTCommunity #Goodnight
➡️ https://t.co/jk61Iz2J3u https://t.co/M2cmsPRqQa"
0,3,able,@tyummk87 @meow_nft @cryptoShields @NFTethics @jwilliamsnft Agreed wholeheartedly. We were specifically talking about Scam Watcher channels like @NFTethics @cryptoShields and @rugpullfinder - we should be just as accountable for what we talk about just as the promises projects make are - so intentions are very clear
1,3,able,"11/ The person in question is Beanie (Twitter handle: beaniemaxi) and we have confirmed his identity via different independent sources. Any evidence provided is from publicly available data and can be verified, in the true spirit of Web3."
2,3,able,"Transparent, on chain verifiable, tamper proof - this is how we build a safer community."
3,3,able,Dear Amir (@mondoir) - a quick reminder to let you know that your company accounts are overdue. Just letting you know in case you don't have an accountant or they were not able to contact you. Always happy to help. https://t.co/g5lCAxKnNi
4,3,able,"24/ We mentioned earlier that self-regulation is key to move this space further (mainstream). To add an incentive: those that will be able to come up with ethical solutions, will likely be the ones that will financially benefit from this space the most. https://t.co/t61tJy9a63"
0,3,active,Many scam projects have the same mod teams active on all their Discords. They are part of the team and in most cases (e.g. HypeBears) received free mints. It's interesting to see that they generally all immediately flipped these on OS: that's how much they believe in the project. https://t.co/OLF6KouaQb
1,3,active,9/ We have provided some background info on 888. He has also not been active on Twitter anymore. Maybe he travelled to Thailand to buy himself a(nother) wife or maybe he is busy asking Harvey Weinstein for legal advice. https://t.co/4mDbTTpB4v
2,3,active,"Want to help build trust within your community and make your project more attractive to potential investors?

Then consider getting a KYC #NFT via @AssureDefi.

Built with #DeFi in mind, our #KYC process is simple and provides huge VALUE 💯

Learn more ↓
https://t.co/D1BtxAGZ2k https://t.co/ETqGCBMCrx"
3,3,active,"3/ The Discord automatically censors anyone that mentions your real name and you also proactively ban people with critical questions. Both censoring and blocking people is not part of the true spirit of Web3, so why are you trying to become active in this space? https://t.co/fsTPtee47H"
4,3,active,"41/ He became active on Twitter trying to provide his analysis on mid cap stocks. His Twitter bio had the slogan “Buy Grief, Sell Hype”. What he is doing with NFTs now, he more or less used to do with stocks. Not everyone always agreed with his analyses... https://t.co/oRgsfQo0l2"
0,3,act,"3/ Take @Farokh, who admitted in the past that he will do everything for engagement. There was a 2016 article about Farokh in Forbes (now deleted from the website for obvious reasons), which explains exactly how important the network is. Please read it. https://t.co/O7wIB4IoSc"
1,3,act,@DiamondHands_D @Nftethicsclown @NFTethics @futurenftmints Holy shit! This is exactly why we won't jeopardize our credibility by taking payments for any investigation or audit
2,3,act,"@MetaMikeG @OzarkNFT Following our discussions with @NFTethics and @rugpullfinder tomorrow, his break may be extended. You can have your own opinions, not your own set of facts."
3,3,act,"@cryptoShields @NFTethics @jwilliamsnft We actually disagree here, and is why we have fully doxxed our founders. You do have a very significant impact on the statements made about projects. Obviously the work we all do comes with risks, but being doxxed eliminates any concerns about any other intentions"
4,3,act,"2/ With each trust-minimized service that Chainlink provides to #Web3, new smart contract verticals can take off. Examples:

• Price Feeds + OCR = secure and scalable #DeFi
• VRF = provably fair and transparent #NFT mints
• Keepers = reliable and automated smart contracts https://t.co/CWMdm1UKuf"
0,3,actually,"10/ As an important player in the crypto/NFT space, do you think that MoonPay should (continue to) provide a service that actually makes transactions less transparent? It is now for example not possible for us to see if/how much Gwyneth Paltrow paid for her Bored Ape."
1,3,actually,"The Fame Lady Squad Saga: Transparency and a Reboot for a Women-Led NFT

Written by @hollydmoore 
August 30 2021

When it was discovered that a $150 Million ‘women-led #NFT was actually run by some Russian guys.

""Importance of #community &amp; #transparency!""
https://t.co/RWG5v25Mae"
2,3,actually,"@TakeoffTone @MGrizzlyBP21 @pixelvault_ @MetaHero_ @wolfdotgame I'll tell ya now I'm not one to blindly trust influencers. We've spent a lot of time carefully selecting our investments and this is one we like and comfortable to be patient on. I actually prefer it that it's taking time, rather that than something rushed. Ppl are too impatient."
3,3,actually,"4/ Unnecessary to say that these people often have a financial incentive to do so. That will become increasingly more clear: while you think this is a decentralized world, there are actually small centralized groups that benefit the most from the NFT space. https://t.co/HSRvRuUNeI"
4,3,actually,"🏇 #DeRace is enabling gamers to actually monetize their hobby and experience the ultimate gaming universe with #NFTs

⚡️ Using #blockchain technology allows to ensure absolute transparency and security for the community

#NFT #PlayToEarn #P2Egaming https://t.co/W05Wu4Vk7N"
0,3,account,"3/ One profile clearly shows involvement in this project and his real Twitter account is screenshotted below. The reason we know this is that when he handed over the project to the community, people discovered this. https://t.co/JvDzlrchti"
1,3,account,"70% Minted... only 299 to go! 😱

💥 55% chance (approx) of pulling a Rare or above!
💥 Choose up to 3 traits for a UNIQUE backstory!
💥 Diverse &amp; Inclusive!
💥 Safe &amp; Secure #NFT minting!
💥 VERIFIED #OpenSeaNFT account!

Mint your PixelSaurus #NFTs👇
🔗 https://t.co/AibesNcvw9 https://t.co/Y7JlT59NXd"
2,3,account,".@NFTethics the same account that exposed beanie as a fraud was about to expose a bunch of projects as being run by scammers and rug pullers and their account was suspended. Seems a little curious, no? Here’s the last tweet they sent heads up if u own 1 of these projects https://t.co/Xvmkt5DbRY"
3,3,account,"@nftjorge You haven't provided any (proper) examples to prove your point. As said before, we can justify every single post and we also never deleted tweets like so many others in this space do, so we remain fully accountable. Please note that true ""objectivity"" simply does not exist."
4,3,account,4/4 An example is a team member of a project minting tomorrow using a Twitter account from an attorney (who confirmed he was locked out of his account). 99.99% of the 6400 tweets have no relationship with NFTs. Another example is of an actress whose account now has been restored. https://t.co/f4vpRnYEVZ
0,3,action,2/2 - We did however not see Beanie/GM Capital listed as a formal investor on any of the publicly disclosed funding rounds. Would you be willing to clarify if/how he invested in Fractional and if you are in the process of disassociating from him after his exposure? https://t.co/xvAMJ4LVFZ
1,3,action,"18/ This can be based on different metrics: the repetitiveness/originality of messages, the amount of deleted messages, the number of times people are blocked by this account, the number of times the handle has changed, ratio of followers to friends, interaction, etc."
2,3,action,"With X2Y2, we're on the mission to build the biggest OpenSea 🌊 competitor in existence &amp; break its monopoly on over 90% of all NFT transactions!

The first 12 hours after going live have been purely insane 🤯 Time to share a transparent &amp; honest update with you!

A thread 👇 1/9"
3,3,action,@DanniSychoMom @safemoon Go to @refinableapp and connect your trust wallet to the website once it’s connected you should be able to buy the nft for pennies to pay for the transaction fees
4,3,action,"@littlelauchie @fame_ladies @FangGangNFT @DapperDinoNFT @BossBeautiesNFT @ExpansionPunks @CryptoMories @psychedelic_nft If the art speaks to me
# of unique holders
The vibe of the community in the discord
Any twitter action from community members
People I trust vouching for projects.
New/different/meaningful roadmap items
Momentum"
