,Topic,Word,Tweets
3,7,actually,"@TakeoffTone @MGrizzlyBP21 @pixelvault_ @MetaHero_ @wolfdotgame I'll tell ya now I'm not one to blindly trust influencers. We've spent a lot of time carefully selecting our investments and this is one we like and comfortable to be patient on. I actually prefer it that it's taking time, rather that than something rushed. Ppl are too impatient."
4,7,actually,5/ Such events make you question who actually “rules the world” and how it’s possible that those that abused the system (e.g. banks) are actually rewarded for that by being bailed out. We have talked about perverse incentives before.
0,7,active,"3/ It's about influential nefarious actors that have either been exposed or haven’t yet been exposed but are currently still able to remain active and even expand their influence, buying into blue chip projects, and enjoy all the NFT perks that you can possibly imagine."
1,7,active,"3/ Fun fact: Katie Haun received an NFT as a birthday gift from Elena Silenok, who is also quite active in the NFT space and the wife of a16z's Chris Dixon. Katie Haun is also still a board member of both OpenSea and Coinbase (as is Dixon, there are deep ties between a16z &amp; CB) https://t.co/GBfzLD8okf"
2,7,active,"4/ Some tweets by others that confirm that people were banned from their Discord (always an extremely red flag) and WL spots were not given to active community members, but to famous/successful people (and friends of the insiders). https://t.co/vYN0L1veGm"
3,7,active,"🔥🔥🔥#DEFIBATTLE: TURN KNOWLEDGE INTO MONEY

👉Use your diverse knowledge to win TOP 1 
👉Create questions
👉Use your experience to make money in #blockchain &amp; #crypto market
👉Level up for more attractive rewards

📍 DOWNLOAD NOW: https://t.co/62gUU44pHj
#NFT #MICS #Vconomics https://t.co/FawWRL1RL9"
4,7,active,"Metamon Island's In-game NFT Marketplace surpasses 4 million transactions as of May 6! 

Thank you for placing your trust in us 🤝

Remember, we are actively curbing the supply of #Metamon via buybacks. 

#BNBChain #Binance @BNBChain @Binance https://t.co/58rvIC1wtL"
0,7,action,"20/ When we deal with (anon) people that we only know via digital interactions, we often fill in the things we don’t know in the most favorable way we imagine. We project our own fantasies to fill in the blanks, which is part of the reason why good people are so often scammed."
1,7,action,"@littlelauchie @fame_ladies @FangGangNFT @DapperDinoNFT @BossBeautiesNFT @ExpansionPunks @CryptoMories @psychedelic_nft If the art speaks to me
# of unique holders
The vibe of the community in the discord
Any twitter action from community members
People I trust vouching for projects.
New/different/meaningful roadmap items
Momentum"
2,7,action,"8/ Do you think it is appropriate for you, as the CEO of MoonPay, to have an avatar on Twitter with a (verified) Bored Ape when your actions/communications can have a material impact on the value of that NFT? https://t.co/0edkfO9BgH"
3,7,action,"12/ Years ago this was already very well known, but of course no action was ever taken. Everyone benefited was the short-term view, but it ultimately also eroded people’s appetite to pay taxes and their sense of justice. And dirty money and venture capital became more entangled. https://t.co/3HnaloWyJw"
4,7,action,"10/ As an important player in the crypto/NFT space, do you think that MoonPay should (continue to) provide a service that actually makes transactions less transparent? It is now for example not possible for us to see if/how much Gwyneth Paltrow paid for her Bored Ape."
0,7,account,"@nnimrodd @bryanbrinkman Yes, they buy verified Twitter accounts on marketplaces and some account are also hacked (e.g. the one from a Canadian actress). https://t.co/hQ2O0iMTqK"
1,7,account,"@NFTethics I don’t feel that you are an ethical account, you are here to cause friction and point at only the things you want to point at. 

What you are doing is not creating discussion, you are creating a one sided narrative through meh investigative journalism."
2,7,account,"13/ Her Instagram account has now been deleted, but in her IG bio, she only mentioned one word: cowabunga. We have to admit that we had never heard of that word, so had to look up “reliable” sources to understand if this could mean anything. https://t.co/IBnQsFHXvh"
3,7,account,"@WilliamWonka24 @codenino @0xBender @juxisETH thank you for the feedback! and from the bottom of my heart im genuinely sorry 🙇🏻‍♂️ i thought I’d clearly defined it as a scam nft but i gotta account for the person who overlooks it and could lose everything cuz of my post. i deleted it, and ill work hard to earn your trust!"
4,7,account,"9/ Interestingly after our account was suspended, this person did immediately respond in quite a predictable way. Ultimately you can’t hide your true nature. https://t.co/BoR8diW73L"
0,7,act,"@cypherpunkx84 @NFTethics What exactly is nftethics doing?

People like me, @cryptoshields @NFTScrutiny  and @NFT_watchdog  are scam busters for real. i was scammed myself by the #rugpullmafia

We take time out of our day to help protect others from scammers. That's our motivation, HEALING"
1,7,act,"✅Create real ownership of in-game assets
Decentralized market (Defi) creates fairness and trust among players
Ability to pay thanks to Smart Contracts
Reducing dependence on the publisher
Are you ready to join Zuki Moba world
🌟Own NFT Hero at https://t.co/KQCgCtkXHM
#ZUKI_10USD https://t.co/GvfuseQ7m3"
2,7,act,"3/ Fun fact: Katie Haun received an NFT as a birthday gift from Elena Silenok, who is also quite active in the NFT space and the wife of a16z's Chris Dixon. Katie Haun is also still a board member of both OpenSea and Coinbase (as is Dixon, there are deep ties between a16z &amp; CB) https://t.co/GBfzLD8okf"
3,7,act,"36/ Beanie would go on with his dubious practices as the owner (AKA “HU King”) of https://t.co/Qhzdy1JpH2 and co-owner of https://t.co/TfU4tn4OTr, and started to move their hosting servers from his native country Canada to central America, where he currently still resides. https://t.co/l16hgcRbmb"
4,7,act,"At #HarmonyONE, we are constantly working towards building an inclusive #Web3 ecosystem.

Recently at #ETHDenver, Tracey Bowen of @_HERDAO spoke about the DAO's initiatives, including Impact DeFi and an NFT Platform for Social Impact.

Watch Her Talk👇
https://t.co/eNu6bmqNUg"
