,Topic,Word,Tweets
1,11,accessible,"@annemckinnell I'm so honoured to know about you and your father.. It's so inspiring. ❤️🙏

we are trying to make this NFT space more inclusive and accessible for deaf community ❤️"
2,11,accessible,Thank you so much @ShanofMohammed for collecting my work. Your support will help me to work on Inclusive NfT platform and make accessible for fellow deaf Artists. ❤️
3,11,accessible,"PixelSaurus is an #NFT collection for the whole family to collect. Our fun, non-generative designs are diverse and inclusive and our 2 collections are priced from just 0.02 &amp; 0.03 ETH, to make them accessible. We’re also verified on @opensea! #NFTs 

🦕🦖 https://t.co/9gDe9ggcs5 https://t.co/bNzyyIwtJc"
4,11,accessible,"This was one of our biggest weeks in web3:

✅Minting DAPP completed
✅7 Twitter spaces done &amp; dusted
✅2 interviews in the works 
✅1 team member offer sent

Everyday we meet more folks that share our vision. A world that is accessible, inclusive &amp; equitable for all✊🏽🌈 https://t.co/sdztb6gVt0"
0,11,account,"It is indeed very plausible that someone who used to be completely anonymous decides to ruin his own reputation in the most damning way possible by doxxing himself via an alt account in order to gain additional credibility with that new account.

https://t.co/2Z74iAWqrO"
1,11,account,"1/ Another day, another rug pull. This time Lazy Lion Ape Club - 626 were minted for 0.08 ETH each yesterday, so that is 50 ETH profit. Website &amp; Twitter deleted, so that the large Twitter accounts that were involved in this scam don't have the evidence anymore on their timeline. https://t.co/WBNN9G8Zr8"
2,11,account,"@NFTethics Which is almost entirely made up of unelected people, who have almost 0 accountability. if the IRS wants to right now, they can just seize all your assets and claim you had ties to te rr or ism. And you can't fight back against it."
3,11,account,"PixelSaurus! The RAWRsome Dinosaur #NFT project!

✅ Over 700+ diverse &amp; inclusive designs!
✅ Embraces disability &amp; mental health!
✅ Over 3 ETH in #NFTs traded!
✅ VERIFIED #OpenSeaNFT account!

ADOPT your PixelSaur...👇
🦖 https://t.co/hJuV9uxwXc
🦕 https://t.co/jk61Izkks4 https://t.co/HjGgLaiKQI"
4,11,account,"For all the thousands of people that like, retweet and follow all the NFT projects that TheJenus promotes, we here share you the rates that that they charge. Zero effort, zero accountability - only interested in $.

We talked about perverse incentives in the NFT space before... https://t.co/o9NvLZ40BO"
0,11,ability,I don’t have any spicy takes on today’s news but I will defend the notion of anonymity in Web3. There are so many working anon here for many reasons including personal safety &amp; the ability to navigate the space without the bias that may follow their intersecting identities.
1,11,ability,"@NFTethics Which is almost entirely made up of unelected people, who have almost 0 accountability. if the IRS wants to right now, they can just seize all your assets and claim you had ties to te rr or ism. And you can't fight back against it."
2,11,ability,"Assure DeFi were the Pioneers of the #KYC #NFT 💃🏼

Our newly designed #NFTs show your community that you not only value transparency but consider accountability to be a vital component of any new #crypto project, it's 🔑

Get ASSURED✨✅™ 
https://t.co/XV7RmecIXK

#DeFi #crypto https://t.co/n4DKB2hwd3"
3,11,ability,"Be part of a project with a long term commitment to the #NFT space!

PixelSaurus is a fun, family friendly, diverse &amp; inclusive collectible that also embraces disability. 🫂🦕🦖

We’re over 75% through our current mint &amp; invite you to join the story👇

🔗 https://t.co/AibesNcvw9 https://t.co/MOcpaN1fXn"
4,11,ability,Not many people dare to bite the hand(s) that feed them. Not many people dare to stand up against powerful/influential people who have the ability to (digitally) destroy their (NFT) careers/lives. For many it’s just easier to look the other way and remain silent. Too much to lose
0,11,active,"6/ In some way it’s not fair to call out these individuals, because there are literally hundreds of similar people active in this space, all with connections to morally bankrupt agencies, sporters, celebrities, social media executives, etc. We have called them out in the past."
1,11,active,"Want to help build trust within your community and make your project more attractive to potential investors?

Then consider getting a KYC #NFT via @AssureDefi.

Built with #DeFi in mind, our #KYC process is simple and provides huge VALUE 💯

Learn more ↓
https://t.co/D1BtxAGZ2k https://t.co/ETqGCBMCrx"
2,11,active,There is a reason why none of the true NFT experts and influencers on Twitter (active for more than a year) have never ever heard of or mentioned many projects. They are only advertised via paid spam/scam accounts on Twitter and Instagram. Check your project and who promoted it.
3,11,active,"6/ The Bored Ape that Gwyneth Paltrow announced to have received via MoonPay on 26 Jan 2022 was already purchased by MoonPay more two months earlier (15 Nov 2021). Does that imply that MoonPay is actively investing in NFTs, even before a potential celebrity wants to purchase one? https://t.co/PzV9G84pIZ"
4,11,active,"@areaeighteen We love @HoneyBadgesNFT - actively funding Changemakers and bringing more diverse folk into web3! 

@MMonstersClub are LGBTQ owned &amp; operated, are providing accessible education for marginalised folks 

@MadJellyHQ diverse-led &amp; always advocate for inclusivity &amp; equity in web3"
0,11,access,"@TheUberhuman @NFT_NYC There is NO diversity &amp; inclusion in web3 without accessibility! We’re so glad to have you there leading the charge, taking up space &amp; creating real change 👏🏽"
1,11,access,"We need to set our standards much higher for NFT gaming. 

Let's champion the gaming studios that build, provide access, and transparency. Let's stop hyping games based on trailers because it gives us nostalgia or closely represents a web2 game that already works perfectly."
2,11,access,@lorigraceaz @thehugxyz We’ll be there! Inclusivity &amp; accessibility are our middle names 👏🏽
3,11,access,"@isaidelgoley Thank you for what you are doing.. How about inclusivity in NFT space? many artists with Disabilities aren't having access since they depend on sign language. 

What will future look like for inclusive platforms? we need our voice to be heard too."
4,11,access,"PixelSaurus is an #NFT collection for the whole family to collect. Our fun, non-generative designs are diverse and inclusive and our 2 collections are priced from just 0.02 &amp; 0.03 ETH, to make them accessible. We’re also verified on @opensea! #NFTs 

🦕🦖 https://t.co/9gDe9ggcs5 https://t.co/bNzyyIwtJc"
