,Topic,Word,Tweets
0,9,account,"19/ If an account has a lot of engagement from “fake” followers or “bots” via inorganic, fraudulent, or dishonest means its score will be low. In the future further weighing can be given to accounts that have shown to be more “truthful” than others."
1,9,account,@AmanduhhEth @degenables @cat_loafer @TheHumanoidsNFT @NFTethics So your account was newly created in Feb 2022 and your 2nd follow is @degenables. Hi degenables's alt account 🤣🤣🤣🤣
2,9,account,"People are saying founders of NFT projects need to doxx in order for us to trust them. We need to also start holding anons that are rent-a-cops that fud ppl &amp;  projects &amp; demand that they doxx themselves too. When what they say is proven wrong, they need to be held accountable."
3,9,account,That @NFTethics account coming with that thunder 👻 got y’all scammers ( I mean influencers ::coughs:: )  running around like the Clintons 💀
4,9,account,"3/ One profile clearly shows involvement in this project and his real Twitter account is screenshotted below. The reason we know this is that when he handed over the project to the community, people discovered this. https://t.co/JvDzlrchti"
0,9,active,"33/  The first traces of Beanie online were when he was active in the TV pirating business more than 20 years ago. As the owner of https://t.co/k6MXs6qgrI, he was selling devices designed for the surreptitious interception of satellite communications. https://t.co/LSAhVIexGN"
1,9,active,"1/ Maybe it's interesting to mention some background on Crypto888crypto, someone already quite long active in the crypto world by shilling low Market Cap (MC) alt coins. He has deleted many tweets and also confirmed that, but we still have them all saved.

https://t.co/LHsLKB9itl https://t.co/uzBRZsWilW"
2,9,active,"6/ In some way it’s not fair to call out these individuals, because there are literally hundreds of similar people active in this space, all with connections to morally bankrupt agencies, sporters, celebrities, social media executives, etc. We have called them out in the past."
3,9,active,"3/ This (former) ""Trailer Park Kid"" seems to love it all. His background is quite similar to many ""Web3 influencers"". The best ""Tinder/Twitter swindlers"" across the globe have united and they are all active in crypto/NFTs. They have all it takes to make it in this space. WAGMI! https://t.co/LM39p887uS"
4,9,active,"5/ The project has blocked and booted every person that knows what’s going on from their Discord, including @tylengyel, the most active member who owns the trademark to Bored Bunny. The project didn't respond to his C&amp;D letter. https://t.co/eDmAaevesi"
