,Topic,Word,Tweets
0,4,actually,"4/ Unnecessary to say that these people often have a financial incentive to do so. That will become increasingly more clear: while you think this is a decentralized world, there are actually small centralized groups that benefit the most from the NFT space. https://t.co/HSRvRuUNeI"
1,4,actually,"2/3 He actually pointed out the same issue with LarvaLabs earlier than we did yesterday, and even seems to indicate that that was the reason that LarvaLabs didn’t dump all their 1000 V1 Punks because they got caught out by him. https://t.co/FllJ19V1Y3"
2,4,actually,@elgatonegro01 @NFTethics just this actually exist. most ppl are sending their eth to the same teams over and over again based on unreal promises.
3,4,actually,"@NFT_Guru I don't understand why an influencer needs to remain anonymous. It's definitely okay and its their choice, but it helps build trust when you can actually know they are a real human"
4,4,actually,"@duckdarryl @KarafuruNft @Jejouw @NFTethics @soloandrw_ they literally announced it in their discord. Also, they're actually paying to mint where as @RTFKTstudios got more than 200 clone's for free and a handful of ultra rares.."
0,4,ability,"@TorBair @GuyZys @Irenezhao_ @SecretNetwork i think for a lot of NFT art, people view the full auditability and transparency of the asset as a positive

i do think this will change as we have different kinds of NFTs over time (going beyond art), but why does it need another network?"
1,4,ability,I don’t have any spicy takes on today’s news but I will defend the notion of anonymity in Web3. There are so many working anon here for many reasons including personal safety &amp; the ability to navigate the space without the bias that may follow their intersecting identities.
2,4,ability,"GM #NFT Fam! 🌞🦕
Here's hoping you have a RAWRsome day, today!
Don't forget to join our story and ADOPT a PixelSaur! We have over 400+ diverse designs, which also embrace disability, mental health issues &amp; phobias! 💚
#NFTs #NFTCommunity #Goodnight
➡️ https://t.co/jk61Iz2J3u https://t.co/qQBsLnB1uB"
3,4,ability,"GM #NFT Fam! 🌞🦕
Here's hoping you have a RAWRsome day, today!
Don't forget to join our story and ADOPT a PixelSaur! We have over 500+ diverse designs, which also embrace disability, mental health issues &amp; phobias! 💚
#NFTs #NFTCommunity #GoodMorning
➡️ https://t.co/jk61Iz2J3u https://t.co/sEFbogliwf"
4,4,ability,"Be part of a project with a long term commitment to the #NFT space!

PixelSaurus is a fun, family friendly, diverse &amp; inclusive collectible that also embraces disability. 🫂🦕🦖

We’re over 75% through our current mint &amp; invite you to join the story👇

🔗 https://t.co/AibesNcvw9 https://t.co/MOcpaN1fXn"
0,4,act,"It turns out that @GoldmanSachs agrees with my thesis about the paradigm shift from physical to digital collectibles.

NFT technology is the perfect medium for the progression of collectibles, because it’s transparent and smart contract development drive elements of gamification. https://t.co/WPpjAdAsC3"
1,4,act,"At #HarmonyONE, we are constantly working towards building an inclusive #Web3 ecosystem.

Recently at #ETHDenver, Tracey Bowen of @_HERDAO spoke about the DAO's initiatives, including Impact DeFi and an NFT Platform for Social Impact.

Watch Her Talk👇
https://t.co/eNu6bmqNUg"
2,4,act,@web3love @NFTethics @NFTherder They didn’t prove anything. I’ve already proved them wrong. Nothing they posted shows any actual shady activity with my charity. They also used clips from a fake website that someone bought my name domain and wrote what they wanted to write about me and my kids. Literally 0 facts
3,4,act,"@areaeighteen We love @HoneyBadgesNFT - actively funding Changemakers and bringing more diverse folk into web3! 

@MMonstersClub are LGBTQ owned &amp; operated, are providing accessible education for marginalised folks 

@MadJellyHQ diverse-led &amp; always advocate for inclusivity &amp; equity in web3"
4,4,act,"16/ Many OG holders asking critical questions about the project were banned from the Discord. And when Beanie was asked whether he knew RGT, he denied ever having heard of it (see screenshots). But, in actual fact, it turns out he is the owner of RGT. https://t.co/rjhvuK8fyC"
0,4,able,"We never endorse projects, but both @GoGalaGames and @BT are very reputable and their involvement in the NFT/Web3 space is beneficial to all.

We hope that any new players will choose the influencers that they want to work with very wisely in the future.

https://t.co/nmYo9yxYeO"
1,4,able,"@punk9059 I somewhat agree. While I wish yuga comm’s were more frequent/transparent, their MO is to announce what they did not what they are going to do. It’s a dev-first approach vs a marketing-first approach. It’s uncomfortable, but IMHO it’s why they are so successful. Build &gt; Hype. https://t.co/e3xHmLGgwx"
2,4,able,"Our brilliant co-founder @thisispaff will be speaking at this @GA event - Rise Above The Hate✊🏽

Paff is a passionate Black, queer &amp; neurodivergent leader who has risen above racism, homophobia &amp; ableism while boldly telling their story online🏳️‍🌈

Register for FREE below 👇🏽 https://t.co/a5mR2djFEZ"
3,4,able,"0.08 floor! 📈🦕🦖🌋
Our floor is nearly DOUBLE our mint price!!!

Mint your PixelSaurus Tri's and be part of a fun, diverse, inclusive and profitable #NFT project! Join the #RAWRsome Club!

🔗 https://t.co/AibesNu6nH

#nft #nfts #rawr #pixelsaurus https://t.co/YzyzG61sqw"
4,4,able,"🎉 @KephiGallery AMA with @UTU_trust

🎆 #KephiGallery NFT marketplace enable artists from different disciplines can get together, share &amp; monetize their work in the form of #NFTs

🎁$100 $UTU prizes to be won!

🗓September 3, at 1pm UTC

🧩Venue:
https://t.co/bayjfhHy0l

#SNN1 https://t.co/gO2uLqjmnr"
0,4,access,"@EstherKuforiji We're here to take up space and share ourselves! 

We're on a mission to support &amp; create diverse leaders in web3 &amp; beyond. Each Changemaker NFT provides access to:

✅Web3 Onboarding Course
✅Intersectional Leadership Training
✅Mentor Matchmaking
✅Community of change-makers https://t.co/SRJaKnGHMw"
1,4,access,"I'm honored that an edition is collected by @CrisMagsino2021. Your support for inclusivity &amp; accessibility in NFT platform is really precious ❣️Thank you for joining with me to fight for inclusivity. 

Each and every contribution means a lot to me. It changes a life of someone❤️ https://t.co/U10i8T0Bqw"
2,4,access,@zachxbt @NFTethics @fRiENDSiES_Ai Would you have a problem with this if it was disclosed by each influencer? I also believe there was an additional NFT you could have purchased that gave you access to this which I thought was reasonable. Doodles is one of many projects where influencers were given mint passes too
3,4,access,I just went Encryptas shopping and would like to gift a couple to women or gender diverse folks that might not be able to access them. I would like you to NOMINATE someone just starting out in the space in the comments &lt;3 https://t.co/egpn16GJFz
4,4,access,"NFT-based #blockchain game @PandoraInvasion is integrating #Chainlink VRF to access verifiably random, tamper-proof numbers to fairly distribute and upgrade in-game #NFT Champions, helping create a more transparent and exciting gaming experience for users. https://t.co/Yy1Bnp4Uve"
0,4,account,"5/ The DM Slide

If you engage in NFT communities, at some point you will receive a DM from a seemingly authentic account. Know that it is VERY unlikely for any project to DM you out of the blue.

Only trust accounts that you can trace back to a project’s official links. https://t.co/vAjICfgRbx"
1,4,account,"Lets do it. I invite you to my Space and talk about your history, the thread posted by @NFTethics and why you created the @beaniemaxi account

We'll aim to keep it factual, on point and civil

Which dates work for you?"
2,4,account,@NFTethics Anyone else find it weird that some anonymous account is here judging every other anonymous team or project with seemingly little evidence to actually back things?
3,4,account,"MINT a PixelSaur and join the story! 🦕🦖
🔗 https://t.co/AibesNcvw9
🔗 https://t.co/UCzORgMsRc

💎 Fun, family friendly, diverse &amp; inclusive #NFTs!
💎 Active on Twitter Spaces &amp; Discord!
💎 Safe &amp; secure #NFT minting!
💎 Maintains Roadmap goals!
💎 VERIFIED #OpenSeaNFT account! https://t.co/HreRu1AUir"
4,4,account,"6/ It is well-known that the Big Four accountancy firms are involved in writing many governments’ tax policies that favors wealthy individuals and corporations, which are their main clients. Without some gray areas, accountants would not be able to make money. https://t.co/PXfM589uSd"
0,4,action,"WoW’s vision is to build an inclusive web3 through its collection and community. The WoW community is taking action to increase diversity in the NFT space, educate and onboard the next generation of creators and builders, and create equal opportunities for everyone."
1,4,action,"3/ Decentralization has various advantages, but also specific disadvantages for which the NFT space currently does not have a solution. Anonymous people have less of an incentive (or even no incentive at all) to act morally/ethically and to take accountability for their actions."
2,4,action,"@Artifaction2 Hi!

Thank you so much for the opportunity. 

The land of Light ❤️

I'm here for the mission to empower deaf community and make #nft space more inclusive.

https://t.co/qnwUIlgX6d https://t.co/JQtVVEolnY"
3,4,action,"11/ Some asked us – why Beanie? We just happened to significantly invest in his project(s). We did not sell any NFT before exposing him, and our wallet transaction(s) confirm that. We are willing to have this verified. We have no affiliation with anyone or any financial incentive"
4,4,action,"An update on the situation with LarvaLabs. They admitted they ""made a mistake"" and did a ""stupid thing"". Now they are going to take action against the IP they created which preceded theirs. Decentralization meets centralization.

Courtesy to @Loopifyyy 

https://t.co/X4WfWGCFql https://t.co/Y4YiI3S8Ah"
0,4,absolutely,"@NFTethics Never said anyone should remain silent.

No one is perfect, we should absolutely be weighing both the good and the bad.

Evaluation is important."
1,4,absolutely,"Not gonna lie, my experience w @BlockpassOrg has been absolutely horrible. No transparency, horrible UI, &amp; support is a joke — they legit require u to buy “priority pass” to reach customer service. 

Do what u will with this information @yugalabs, @BoredApeYC, @animocabrands."
2,4,absolutely,"some think i talk about @artblocks_io a lot because i own many mints &amp; because i'm a small angel investor in it

but i own those works &amp; equity because i believe it will absolutely become one of the most culturally relevant entities in #NFT history

in fact, i think it already is"
3,4,absolutely,"Ironically the 2 biggest rules for NFTs are:

 - Make friends with everyone
 - Trust absolutely no one"
4,4,absolutely,@isabellaarnao @NonFungibleRing absolutely.  just give us time to rebalance our rights and possibilities and I hope on the contrary that men will help us to build this path of equality. 💪🏼♥️
