,Topic,Word,Tweets
2,13,action,@DanniSychoMom @safemoon Go to @refinableapp and connect your trust wallet to the website once it’s connected you should be able to buy the nft for pennies to pay for the transaction fees
3,13,action,"18/ This can be based on different metrics: the repetitiveness/originality of messages, the amount of deleted messages, the number of times people are blocked by this account, the number of times the handle has changed, ratio of followers to friends, interaction, etc."
4,13,action,"In real life, everyone's identity and their “relationships” are generally public information, but not their private financial transactions. In the crypto/NFT space the opposite applies: blockchain transactions are public, but the IRL identity and “relationships” are often hidden."
0,13,ability,"I have been asked why am I talking about disability often in #NFT space. It's very appalling! 

If I am not advocating about disability and inclusivity, who will do that? Identity doesn't matter anymore? #nftphotography #NFTartists #inclusivity"
1,13,ability,"GM #NFT Fam! 🌞🦕
Here's hoping you have a RAWRsome day, today!
Don't forget to join our story and ADOPT a PixelSaur! We have over 400+ diverse designs, which also embrace disability, mental health issues &amp; phobias! 💚
#NFTs #NFTCommunity #Goodnight
➡️ https://t.co/jk61Iz2J3u https://t.co/KQoNsMrzMH"
2,13,ability,"PixelSaurus Tri is MINTING NOW for 0.05 ETH on our gas-saver contract! 500/1000 minted so far!
🔗 https://t.co/MhGyUSfkpv 👈

The fun, diverse &amp; inclusive #NFT collection that also embraces disability &amp; mental health issues.

OpenSea floor👇
https://t.co/6P0bkZPBDy

#OpenSeaNFT https://t.co/RKgvDxabS3"
3,13,ability,"GM #NFT Fam! 🌞🦕
Here's hoping you have a RAWRsome day, today!
Don't forget to join our story and ADOPT a PixelSaur! We have over 500+ diverse designs, which also embrace disability, mental health issues &amp; phobias! 💚
#NFTs #NFTCommunity #GoodMorning
➡️ https://t.co/jk61Izkks4 https://t.co/SdIqJIFXao"
4,13,ability,"Assure DeFi were the Pioneers of the #KYC #NFT 💃🏼

Our newly designed #NFTs show your community that you not only value transparency but consider accountability to be a vital component of any new #crypto project, it's 🔑

Get ASSURED✨✅™ 
https://t.co/XV7RmecIXK

#DeFi #crypto https://t.co/n4DKB2hwd3"
0,13,active,"4/ Some tweets by others that confirm that people were banned from their Discord (always an extremely red flag) and WL spots were not given to active community members, but to famous/successful people (and friends of the insiders). https://t.co/vYN0L1veGm"
1,13,active,". @rollbitcom 

You announced the winner of this BAYC almost a month ago - Why is it still sitting in your wallet? Not looking very transparent.

You should also explain how you used the original mint profit to participate in active Opensea trading of other NFT projects"
2,13,active,"3/ They are often influencers with large followings: Farokh, Deeze, Ohhshiny (who blocked us - more about that next week when we discuss all the billionaires active in the NFT space), and they did lots of interviews with all of them. https://t.co/XcXCA7Wwcb"
3,13,active,"🏔️🐐's motivations:
1⃣ decentralisation,transparency
2⃣ building this space further together as a community
3⃣ beeing an active force on a bigger goal for NFT art
4⃣ finding ppl who love my art,artistic energy &amp; share my values/vision

what makes you feel satisfied or successful?"
4,13,active,"Many people active in NFTs have backgrounds in high-risk/reward activities (traders, gamblers, entrepreneurs, criminals, etc) with a short-term ""investment"" horizon, which makes them intrinsically not suitable to build projects which require a long-term vision to generate value."
0,13,absolutely,@UnknownCo123 absolutely! I'm already on mission to educate photography to my deaf community. planning to introduce NFT platform to them and It will make more inclusive ❤️
1,13,absolutely,"I am all for 'influencers' receiving NFT/ETH in return for promoting a project, so long as it is done in a way of transparency and integrity.

I personally would disclose if I was paid to promote something and I would absolutely not do anything to take advantage of the community."
2,13,absolutely,"Gm frens, trust absolutely no one today. CT/NFT twitter is excellent at trolling and people are gonna have a field day for April fools. 😂❤️"
3,13,absolutely,"@gmhannah You’re absolutely right, the Mellies are of the best, most inclusive and support communities in web3! ❤️"
4,13,absolutely,"@3dlyfer This is mind blowingly insane. Really appreciate you not taking on the blind-trust aspect, I feel that it could potentially lead to someone out there harming people 🖤 absolutely love this work and will collect asap"
0,13,able,1/ Our idea to make this space more ethical is by making morality more valuable than money in the future. It will pay off to behave ethically and it will cost you if you behave immorally. We provide a decentralized self-regulatory blueprint as a starting point for discussion.
1,13,able,"@nftjorge You haven't provided any (proper) examples to prove your point. As said before, we can justify every single post and we also never deleted tweets like so many others in this space do, so we remain fully accountable. Please note that true ""objectivity"" simply does not exist."
2,13,able,"This was one of our biggest weeks in web3:

✅Minting DAPP completed
✅7 Twitter spaces done &amp; dusted
✅2 interviews in the works 
✅1 team member offer sent

Everyday we meet more folks that share our vision. A world that is accessible, inclusive &amp; equitable for all✊🏽🌈 https://t.co/sdztb6gVt0"
3,13,able,"🎉 @GemUniofficial NFT Marketplace and Casual Gaming Platform is now LIVE!

🎆 #GemUni is building a decentralized universe of causal #PlayToEarn games, enable players can enjoy diverse addictive causal game &amp; signature game.

🔽INFO
https://t.co/vykRR6u33E

#SNN1 #NFT #P2E https://t.co/0ydblPh5eo"
4,13,able,"History will judge very hard on big social media influencers on Twitter, Instagram, TikTok, YouTube, etc., pretending to be reputable and reliable, for selling a young generation of naive and easily influenced people worthless NFTs for tens of millions of dollars."
0,13,account,"@Loopifyyy @dudistpriest_ @zachxbt based on zacks “definition of a rug” every project I was a part of isn’t a rug

all the big nft twitter accounts hold Azuki so the amount of bias is incredible 

everything so hypocritical 

it’s laughable"
1,13,account,"@effutrollme @NFTethics Loves @NFTethics ?  I don’t think that’s right.  I think just like any other collection we have some people who like the account, some who don’t, and most don’t care that much"
2,13,account,"9/ Interestingly after our account was suspended, this person did immediately respond in quite a predictable way. Ultimately you can’t hide your true nature. https://t.co/BoR8diW73L"
3,13,account,"For all the thousands of people that like, retweet and follow all the NFT projects that TheJenus promotes, we here share you the rates that that they charge. Zero effort, zero accountability - only interested in $.

We talked about perverse incentives in the NFT space before... https://t.co/o9NvLZ40BO"
4,13,account,"Yes, @MutantXApe (minting today) is a scam. Undoxxed team, empty roadmap, Twitter account with 24k followers in 1 month, closed Discord with 100k members, and their AMA on YouTube was also made private. Apparently they used actors to feature in that AMA.

https://t.co/OlggyatBxr https://t.co/npD1oNZz5s"
0,13,accessible,"Thank you #Ceekers  #CEEK 's mission to make the #Metaverse inclusive + universally accessible is evident by our amazing global #ceekarmy  💪 You're the best ❤️🎵 🙏 Happy Thanksgiving 🚀🚀

#CEEKVR #NFT #VR #BSC 
👉🏽 More at https://t.co/oAvCTgp2Bk https://t.co/IRHo5fu0Ml https://t.co/6TabNl2loP"
1,13,accessible,"goodnight to those who seek to make web3 more inclusive and accessible for all, we see you!"
2,13,accessible,"we at @DeafCollective are honored to collaborate with @NamasteyNFT to make event more inclusive and accessible for artists with Disabilities. 

It's quite thrilling for us to understand  through interpreters. Hoping to see such more events in other part of the world ❤️🤟 #NFT https://t.co/4jKyCT1oHJ"
3,13,accessible,"@ShillWater not only that , we need to make #nft community more inclusive and accessible for deaf artists and others with disabilities. Their perspectives are unique and amazing!."
4,13,accessible,@AlyssaOliha @afrofrenchchick “Inclusive and accessible” at 0.3ETH… to who?! 😱
