,User,Tweets,Url,likeCount,retweetCount,followersCount,metionedUsers
574,HogeMinnow,"@NFTethics (what a joke) in mom's basement deciding which nft projects don't pay them enou....uhhh I mean aren't ""ethical""
 But only one hand is above the desk. https://t.co/1pIMSYwAOw",https://twitter.com/HogeMinnow/status/1494761621960364033,8,1,3475,['NFTethics']
535,Jerkingfish,"I have some question tho.

The scene below is an actual scene of an accident, photojournalism, is it Ethical to mint as NFT. 

If I photograph a car accident scene, a Mall on fire,
can I go and mint it as NFT?
Photojournalism?

I'm asking questions based on Ethics.

Thanks",https://twitter.com/Jerkingfish/status/1496567312874418187,1,0,374,
693,PabloGenis,@wwf_uk @0xPolygon There's no eco-friendly NFT. There's no ethical use of NFT.,https://twitter.com/PabloGenis/status/1488889473144393728,1,0,874,"['wwf_uk', '0xPolygon']"
946,G_DAnderson,"Discovered @CheetahCubNFT thanks to @randizuckerberg. Now on my NFT bucket list alongside @FlowerGirlsNFT. Female led project, gives back (see below) and shares my passion for cheetah conservation. Ethical conservation is everything and cheetahs have my heart, big time. 🌻 #NFTs https://t.co/4PKoN9JJ0l",https://twitter.com/G_DAnderson/status/1473592823190409216,4,0,3774,"['CheetahCubNFT', 'randizuckerberg', 'FlowerGirlsNFT']"
392,DPZCrypto,"It’s ethical to champion the circle you are building. 

It’s unethical to champion the circle you come from.

Think about it. #nft",https://twitter.com/DPZCrypto/status/1504412764189519872,10,2,7154,
161,gorkemksr,"@dilaarapak @objktcom @cleannftunion @NFT_Turkey I still haven't published because I haven't overcome some ethical issues.I was wondering when you saw it too. this is also a field of art, but my personal opinion is that if we use found photographs, we have to state this.",https://twitter.com/gorkemksr/status/1519973278873440258,0,0,2702,"['dilaarapak', 'objktcom', 'cleannftunion', 'NFT_Turkey']"
847,Capt_Char,"@WowSuchKrystal world isnt ready for this kind of thing, now if it was intelligent Ai maybe, but thats a whole other ethical debate, for now though, NFT's I feel are just a bad trend/bubble that will poof and people will be like ""well that was a bad investment""",https://twitter.com/Capt_Char/status/1482042230919634953,12,1,376,['WowSuchKrystal']
1166,peanutreject,right click save image on an nft is my favorite form of legal and ethical robbery,https://twitter.com/peanutreject/status/1455188920090517519,3,0,211,
591,thinkmoonio,"Ethical Blockchain: Are Crypto, NFTs And DeFi Bad For The Environment? Here’s Why They’re Not
#BTC #CRYPTONEWS #NFT
https://t.co/xJfIdKNNL4",https://twitter.com/thinkmoonio/status/1494128885914796034,2,0,454,
1299,FoundCuriosity,"@Shadow0pz Given the ethical problems with NFT's, hard pass",https://twitter.com/FoundCuriosity/status/1442954750706610176,1,0,160,['Shadow0pz']
1153,_max_m,"@Eric_Doherty My new ethical tech startup uses AI to say nice things. Each nice thing is converted to an #NFT and sold off to the highest bidder. We've secured $500M in funding, mainly government grants, and expect trials to start in 2025.",https://twitter.com/_max_m/status/1455929999710556161,4,1,218,['Eric_Doherty']
715,studentoforacle,When will there be a group of ethical hackers in the NFT Crypto space?,https://twitter.com/studentoforacle/status/1487811036220641287,1,0,588,
742,mintholog,"3/the crowd doing backflips for WL gives birth to helpless ppl who sketching smth and hold a pen to their dog, by involving their kids in the work. NFT is not an easy money making space, an area where ethical values have decreased but can still be the transformative of the future",https://twitter.com/mintholog/status/1486315121601306630,1,0,1239,
72,wearebatchtv,"We sat down with @bertbotha to spill the NF-Tea. Covering the good, and the REALLY bad. It's a hell no from us. We hereby pledge to not create, support or take on clients when NFT's are in the mix, not until all the major ethical issues have been resolved. THAT's our tea. 🫖 https://t.co/wQqk14HUo2",https://twitter.com/wearebatchtv/status/1526180425651130368,1,0,290,['BertBotha']
1081,orica_io,"‼️WE LAUNCH IN 1 HOUR‼️

We're about to launch Orica, the ethical #NFTplatform, in 1 HOUR at 5.30 PM CET/4.30PM UTC 🎉The 'A Fairer World' collection of #socialimpact NFTs drops at that time!

👉Join us live from @aibcmalta➡️https://t.co/8W0hvGPsY7

Are you excited?🚀#aibc #nft https://t.co/xgzkwqoffv",https://twitter.com/orica_io/status/1461356227808542727,26,8,59034,
719,HipyoTech,"What's worse, AdBlock, or right click saving someone's NFT? The hottest ethical debate",https://twitter.com/HipyoTech/status/1487344080229072897,94,5,28078,
561,Sybilthelamb,"NFT are flying everywhere

buy this one thing BY CLICKING THIS ONE SECRET 
Banks are fucking pissed at me !!

I'm having a 66% off ethical NFT sale !!!! 

https://t.co/1lP5hPcD22

#Mooon",https://twitter.com/Sybilthelamb/status/1495679624801574920,1,0,677,
1448,rse2018,This should be an Non-Fungible Token ( NFT ) #enron #ethical #Accounting #SCANDAL https://t.co/chD4aHifTY,https://twitter.com/rse2018/status/1406679093475749890,7,1,4063,
160,gorkemksr,"@dilaarapak @objktcom @cleannftunion @NFT_Turkey My biggest question is is it ethical to use someone's memories in my own artwork? Although I have relatives of my own, I could not get out of this duo. I've been thinking about this for the past year.",https://twitter.com/gorkemksr/status/1519973334968115201,0,0,2702,"['dilaarapak', 'objktcom', 'cleannftunion', 'NFT_Turkey']"
220,angelaminster,guys we really need to focus on nft ethics rn. if a space full of anonymous actors trying to max profits can't be ethical then what can be?,https://twitter.com/angelaminster/status/1515028012659580930,2,0,727,
1135,chosen1tm,"If i print my #NFT, hang it on the wall. Then one day when i sell my nft, do i burn the print?
#seriously, whats the ethical thing to do here.
#CNFT",https://twitter.com/chosen1tm/status/1456947104350236677,1,0,320,
450,gdLelu,people are so dumb that they’re buying some really ugly furry alike #nft that everyone can save and its just wasting money to get rich people richer instead of just buying commissions from artists that are cheaper and more ethical,https://twitter.com/gdLelu/status/1501312174341468165,3,0,201,
722,Pamela1Vh,Stunning .. would love to connect . Founder of @corals_nft a project to save the Great Barrier Reef corals and then the corals around the world #GBRF #NFTs #conservation #ethical #legal,https://twitter.com/Pamela1Vh/status/1487282531753873408,4,0,5471,['corals_nft']
268,nakamu4510,"Biion Footwear enters the Metaverse.
Ethical EVA Shoes will release two limited edition shoes in collaboration with the popular NFT Doodles.
Polygon's collectible digital Biion x NFT Doodles #2753 Paradise sneaker and also presents a pair of physical

https://t.co/WUtheDpbeh",https://twitter.com/nakamu4510/status/1511350427610230789,1,0,8162,
197,cryptured,"The use of NFTs in gaming projects presents “ethical issues”, says the International Game Developers Association.

Read more . . . . .  https://t.co/jHi41YyRDa

#cryptogaming #cryptocurrency #nft #Cryptur https://t.co/hPSJP7aV8c",https://twitter.com/cryptured/status/1517020404824559617,1,1,162,
