,User,Tweets,Url,likeCount,retweetCount,followersCount,metionedUsers
43,SatoshiYacht,"Here at the Satoshi Yacht Club, we celebrate each other as we journey through the crypto space and beyond! 
As a community, we believe in ethical giving by creating Rescue Floats.
#NFTCommunity #NFT #NFTinvestor #nftcollection #NFTdrops #nftart",https://twitter.com/SatoshiYacht/status/1528190848256643072,17,7,573,
44,humanspiritkind,"Like any corporation that most of us make choices about, my own understanding of adequately ethical executive leadership at the Twitter corporation may have been wrong - Mr. Musk is apparently a glaring example of their true corporate values. And their choice to endorse the NFT.",https://twitter.com/humanspiritkind/status/1528038744154152960,0,4,175,
45,bizziboi,"@TheoFleury14 So weird how crypto bros and NFT grifters glom on to to this.

Totally the ethical crowd.",https://twitter.com/bizziboi/status/1528035968959188992,4,0,344,['TheoFleury14']
46,sharedculture,Ethical &amp; Sustainable NFT &amp; Crypto events are possible.,https://twitter.com/sharedculture/status/1527931038617550848,2,0,1254,
47,NeopetsDTI,"I'm grateful they took the feedback that the last NFT team was toxic as hell, but… that wasn't an anomaly

The NFT space is inescapably toxic as hell. That was always the point: there isn't an ethical way to bring a family brand into the speculative-investment casino space.",https://twitter.com/NeopetsDTI/status/1527731036246798336,104,15,391,
48,ToddRolinc,@SirVincentFred @NFT_Shooter @coolcatsnft Yea total bad look as cool cats have actually developed utility and followed through and Azuki is still a pump lemming for a mad ethical play in NFT’s.  When are people gonna wise up and value utility and transparency!?,https://twitter.com/ToddRolinc/status/1527676008597446658,5,0,2197,"['SirVincentFred', 'NFT_Shooter']"
49,MLSKumral,"SuperStep genesis #Airdrop is live!Claim your free shoeboxes Now
👉https://t.co/9HLZS4AtS8
SuperStep is a #MoveToEarn DAPP empowered by Game-fi mechanism which actualizes the monetization of fitness in an ethical and productive way
#STEPN #StepApp #GMT #FITFI #Giveaway #NFT #NTFs https://t.co/9X7h2MAMoJ",https://twitter.com/MLSKumral/status/1527655593200304129,3,2,487,
50,Sullen_Vex,Collection dedicated to Anonymous -Ethical hackers are soldiers of the future! 100% of initial sales will be donated to #Ukraine #NFTCommunity #NFT Ukraine needs us now more than ever! https://t.co/TlXkwHJagz via @YouTube,https://twitter.com/Sullen_Vex/status/1527554603977424897,2,1,84,['YouTube']
51,tialsworld,"NFT in creating more ethical fashion industry - talk is about to start! Can't wait to meet you all fren 💖

@MAVIONworld @therebelsnft @MyBFF https://t.co/VCJ7GYKfok",https://twitter.com/tialsworld/status/1527409195942826007,0,0,3397,"['MAVIONworld', 'therebelsnft', 'MyBFF']"
52,bhaleyart,"@JTKAT16 Facts. Check the highly ethical and satirically name project @SCUMBAGS_NFT 

Real organic diamond handers and a few flippers waiting to get rekt.

Buy into real dedicated teams that refuse to stop even when no one gives a fuck. They will moon with this kind of support.",https://twitter.com/bhaleyart/status/1527381624345837569,3,0,4141,['JTKAT16']
53,MarhabaDeFi,"#MRHB #DeFi is attending XIII International Economic Summit, Kazan Summit 2022 to exhibit the world-first halal and ethical #DeFi platform on May 19-21🔥

Kazan Summit is the largest Halal Expo in #Russia with attendees from 72 nations🚀

More: https://t.co/WbK46lJSsf

#Web3 #NFT https://t.co/GWv4F9FKTb",https://twitter.com/MarhabaDeFi/status/1527380664127209473,11,2,28501,
54,danielmfuld,"@DSPC_nft @Virgil_dspc @dimikossss !! Did you throw a party, raged, dropped your ring and not invite me to it? Come on now buddy. :P 

Thankful for great cleaning service and ethical Cleaner for not taking it and ponding it off!",https://twitter.com/danielmfuld/status/1527362219138134043,1,0,1254,"['DSPC_nft', 'Virgil_dspc']"
55,cpomagazine,"Breach was identified by ethical hacker and bug bounty hunter Sam Curry on May 5, who spotted the #NFT scam running on Ferrari subdomain ""https://t.co/fSUppc5hfa"" and reported it. #cybersecurity #respectdata https://t.co/FJfwJvkBiF",https://twitter.com/cpomagazine/status/1527262806042615808,2,0,12567,
56,pxl_nft,"@DavMicRot Maybe it's not a business strategy? Ever thought it might be an ethical point of view? Actually, it clearly didn't. Everything comes down to business for those types. 🤮",https://twitter.com/pxl_nft/status/1527208108497547265,1,0,251,['DavMicRot']
57,neshaeth,"@NFT_Awareness i'd be willing to debate the idea of ""ethical promotion"" 

i choose to not take paid promo and instead just constantly and relentlessly shill the projects i believe in for free",https://twitter.com/neshaeth/status/1527077204454084608,13,0,12738,['NFT_Awareness']
58,e_splatter,"People out here on #NFT twitter championing their lack of ethical and moral behaviour under so called #WEB3 values. It is not okay to look down on others, it is not okay to rug, it is not okay to create knockoff collections. #Notokaybears #$100PFP #zagabond",https://twitter.com/e_splatter/status/1526884164192059394,2,0,145,
59,tialsworld,"Do you know that this Thursday @stephanietials from TIALS World, @therebelsnft and @MAVIONworld will actually have a Discord stage about ethical fashion industry in NFT? It will be held on @MyBFF Discord stage! 💕

See you later fren! @Michellejreeves @NFTtourist 😉",https://twitter.com/tialsworld/status/1526820116171743232,13,5,3397,"['stephanietials', 'therebelsnft', 'MAVIONworld', 'MyBFF', 'Michellejreeves', 'NFTtourist']"
60,betty_nft,There’s a special irony in undoxxed people doxxing people and positioning it as ethical.,https://twitter.com/betty_nft/status/1526800442990002176,401,30,86968,
61,OddOwlClub,"Some of the things you should care about when you are looking for in an artist/a team are: 
✅ Visionary
✅ Integrity 
✅ Innovative 
✅ Decent 
✅ Ethical 
✅ Supportive of others 
✅ Loyal to its community 
✅ Interesting 
That's exactly who we are;) Viide's lit🤘

#NFT #Web3 https://t.co/AUWnMMKyrz",https://twitter.com/OddOwlClub/status/1526728641920798720,8,1,74060,
62,pattysdreaming,"@psych_nft I like this, digital identities as we've seen from you and Betty have gone so far! I'm interested in this as well. Create that persona that is you in the virtual space but be ethical through your actions. Well said PSYCH! 💚",https://twitter.com/pattysdreaming/status/1526727143958679552,2,0,547,['psych_nft']
63,psych_nft,Framing doxxing as ‘ethical’ is a dangerous precedent for a space I’d love to see evolving digital identities into something considered more than a ‘disguise’.,https://twitter.com/psych_nft/status/1526726678004703233,110,4,29475,
64,SquidWithKnife,"I was told because of ethical concerns I couldn't give my professor a gift with any monetary value, so I gave them an NFT",https://twitter.com/SquidWithKnife/status/1526689568337956864,3,0,1314,
65,dcroweth,"@Pauly0x What are the ethics of selling an unethical NFT? Take no profits? Sell in outside markets so there are no royalties? 

Then what? Haven't I just passed the ethical problem to the next guy? https://t.co/vkHmNukfC6",https://twitter.com/dcroweth/status/1526640962050482177,1,0,7597,['Pauly0x']
66,arnie_fran,@nandalesmanap @anujcoach @Jason25331035 @Karafuru3D_NFT @AilynDaisey @EnriquetaSelina @InbalAdams13 @LorryRahel @LuellaTherine @Crystal12867531 @BeckySm18207764 @AdriaensGreer @AntoinetteAbig2 @BettiJeannette @Sibelyasem2 @JeanelleErin @ethical_recover dont make my mistake 😪 I lost money,https://twitter.com/arnie_fran/status/1526605375910330369,1,0,3,"['nandalesmanap', 'anujcoach', 'Jason25331035', 'AilynDaisey', 'EnriquetaSelina', 'InbalAdams13', 'LorryRahel', 'LuellaTherine', 'Crystal12867531', 'BeckySm18207764', 'AdriaensGreer', 'AntoinetteAbig2', 'BettiJeannette', 'Sibelyasem2', 'JeanelleErin', 'ethical_recover']"
67,MidCapNFT,"With sooooo many bad actors in the NFT space, be sure to follow the good actors. Ethical people who see the angles to make millions, but instead choose to do right by people. 

3 that come to mind are:
@DataNFT_ 
@nonfungiblemomo 
@OzarkNFT 

“Your network is your net worth”. https://t.co/M5v1eIOD6D",https://twitter.com/MidCapNFT/status/1526395525351735297,29,6,5423,"['DataNFT_', 'nonfungiblemomo', 'OzarkNFT']"
68,tialsworld,"GM!

We've been invited by one of our favorite NFT projects @MyBFF to speak about 'Can NFTS Create A More Ethical Fashion Industry?' alongside @Michellejreeves from @mavionworld and @therebelsnft on May 19 at 7PM EST

Where: MyBFF Discord Stage Panel

Don't miss this event! 💕",https://twitter.com/tialsworld/status/1526375472874917888,7,0,3397,"['MyBFF', 'Michellejreeves', 'MAVIONworld', 'therebelsnft']"
69,inscrip,@nandalesmanap @thejoelll @Littleb_eth @MoonRoxCrypto @DegenPiggy @Ferv_7 @foxfamnft @BUSTIN_nft @ethical_recover Keep ‘em coming!! https://t.co/fOATbIZD20,https://twitter.com/inscrip/status/1526368002945449984,1,0,3946,"['nandalesmanap', 'thejoelll', 'Littleb_eth', 'MoonRoxCrypto', 'DegenPiggy', 'Ferv_7', 'foxfamnft', 'BUSTIN_nft', 'ethical_recover']"
70,L0gicLender,"Remember, it is morally ethical, socially acceptable, and environmentally correct to cyberbully #CNFT bros. 

#CNFTCommunity #NFTCommunity #Gloating #NFTs #NFT",https://twitter.com/L0gicLender/status/1526323883862900738,9,4,313,
71,NftNiches,"🦉 Midweek Nightly NFT Numbers 🌕

📈 - Biggest Launch: @Not_OkayBears @ 0.06 ETH Floor - Sell Out
📈 - Rising Floor: @DegenToonz @ 27% Increase in 24 hours
📈 - One to watch: @Not_OkayBears - Still low floor, good ethical cause. Sell out.

#NFT #NFTs #NFTCommunity #NFTsales https://t.co/zCGY7B4MeW",https://twitter.com/NftNiches/status/1526314107393167360,30,9,593,"['Not_OkayBears', 'DegenToonz', 'Not_OkayBears']"
72,wearebatchtv,"We sat down with @bertbotha to spill the NF-Tea. Covering the good, and the REALLY bad. It's a hell no from us. We hereby pledge to not create, support or take on clients when NFT's are in the mix, not until all the major ethical issues have been resolved. THAT's our tea. 🫖 https://t.co/wQqk14HUo2",https://twitter.com/wearebatchtv/status/1526180425651130368,1,0,290,['BertBotha']
73,jose_ramos,"@dapppunk Money is a catalyst of power and greed. The lines we draw here are the same lines we draw in ""physical"" society. Our inner core belief and ethical system should expand into the NFT space. Being a strong believer in dynamic karma and inter-dependable ecosystems helps a lot. 😊",https://twitter.com/jose_ramos/status/1525970516531720192,4,0,4972,['dapppunk']
74,ACasspie,"I've just created ""Ethical choice for voting"" collectible! https://t.co/aNhAHCNCET #rarible #ethereum #nonfungible #digitalasset #nft via @rarible",https://twitter.com/ACasspie/status/1525826413764526081,5,0,22,['rarible']
75,laubolgo,@Tamtam_simon The first half is me talking about cognitive biases and ethical marketing in NFT and Crypto projects 😃,https://twitter.com/laubolgo/status/1525790035747946497,1,0,1803,['Tamtam_simon']
76,DededaArt,"Some Hosts don't make very ethical spaces, they gather people and make promises only to certain people, it's an insult to the artists here.
#NFT #NFTCommmunity",https://twitter.com/DededaArt/status/1525772439724118016,4,0,2176,
77,AdamKarnacz,"This is also not the same as not needing to understand the tech behind a website to sell a print. The NFT is the product. Surely as an ethical person you want to understand what you’re charging people for.

As ever with NFTs, I hope I’m wrong.",https://twitter.com/AdamKarnacz/status/1525578655673483265,5,0,3982,
78,_cloud_zero,remember kids: laughing at nft bros is always ethical,https://twitter.com/_cloud_zero/status/1525422477882662913,4,1,87,
79,VivekKS2392,"Well said @Krishna10412616 . That's what @Ethereios and rest of the team at @DoS_NFT are building in collab with @CreateProtocol - bringing the next IMAGINE TO EARN revolution with an ethical decentralised AI at its core!

#imaginetoearn #CreateToEarn #CreativityDecentralised",https://twitter.com/VivekKS2392/status/1525382811284164609,2,0,49,"['Krishna10412616', 'Ethereios', 'DoS_NFT', 'CreateProtocol']"
80,LUCINE_art,"Might fuck around and open my own ethical, healthy, and unconventional strip club + my NFT holders get VIP access 👀👀👀 if you know me, you KNOW I’d kill it. This is where my mind is going at this point. Stay close. 
#alpha",https://twitter.com/LUCINE_art/status/1525311353803747328,27,0,1714,
81,faxx_eth,NFT degens will act distraught and write lengthy posts about the ethical compromise of supporting shady NFT founders … all while on the clock at a job that is paying them for their time and attention,https://twitter.com/faxx_eth/status/1525139808808337408,9,0,17184,
82,timotehls,"NFT market is saturated by projects who call themselves ethical and fair but aren’t. 

It’s time to let shine the projects who are good for the space. 

The purge is only starting",https://twitter.com/timotehls/status/1525137769164681219,1,0,134,
83,AlBsure101,@KeithTPark @deezy_BTC @BlockHeadzCNFT @Bitboy_Crypto It’s only fair for the community to get some answers into what went wrong with the project. We expect for all NFT project owners/Devs to at least conduct business in an ethical manner. Is this an unreasonable request?,https://twitter.com/AlBsure101/status/1525104248773652480,2,0,619,"['KeithTPark', 'deezy_BTC', 'Bitboy_Crypto']"
84,MarhabaDeFi,"MRHB's SouqNFT Marketplace is innovatively created as a doorway to an ethical #Meta Economy🚀

With #SouqNFT, anyone can ethically participate in the buying and selling of #halalcertified #NFT 🔥🔥

🔗Get started with SouqNFT: https://t.co/AMEfBxamVo

#DeFi #Web3 #crypto #MRHB https://t.co/uPxkqpcRfu",https://twitter.com/MarhabaDeFi/status/1525083347084509185,9,3,28501,
85,FayVFox,"""I feel like I should be sorry for the NFT guys but..."" 
Hey! It's totally fine if you don't feel bad for the NFT guys. 
That doesn't mean you're mean and want them to suffer. 

Let me tell y'all about Ethical Commitments! --",https://twitter.com/FayVFox/status/1524896684492431360,4,2,1604,
86,NFTplusGOAT,"@mariapazdelgado Welcome to NFT+GOAT,you're in the right place.These passed Celebrities have taught us core ethical moral values about life through their various crafts,therefore my NFT project is like a reminder, never to forget these values as we head into a future of cyperspace.",https://twitter.com/NFTplusGOAT/status/1524776671559225344,1,0,106,['mariapazdelgado']
87,flathea44061330,@Abdulfataibasit @BrianSumner420 @quirkiesnft @Cosmodinos @SpaceRiders_NFT @FelineFiendz @kreepyclub @los_muertosNFT @alienfrens @CryptoBatzNFT @SpacebooNFT @RappearsNFTs @ethical_recover Not that type of scam dude. Good try though scum.,https://twitter.com/flathea44061330/status/1524659413503844352,1,0,1,"['Abdulfataibasit', 'BrianSumner420', 'quirkiesnft', 'Cosmodinos', 'SpaceRiders_NFT', 'FelineFiendz', 'kreepyclub', 'los_muertosNFT', 'alienfrens', 'CryptoBatzNFT', 'SpacebooNFT', 'RappearsNFTs', 'ethical_recover']"
88,bweys_nft,"@PabloPunkasso @AzukiOfficial Don’t know about that one ser. Love your portfolio otherwise and have been a big Mfer proponent since the beginning, but this one feels like the wrong ethical move to me (and imo also financial). We shall see though, wish you genuinely all the best as always!",https://twitter.com/bweys_nft/status/1524547051815682048,8,0,3676,"['PabloPunkasso', 'AzukiOfficial']"
89,allnftgaming,How do we make ethical blockchain games? WATCH: https://t.co/7YiEEcglZn #gamefi #nft #p2e @jssr @cryptonews,https://twitter.com/allnftgaming/status/1524457398328598529,3,1,80,"['jssr', 'cryptonews']"
90,1TM_hq,"""I’m aware of the possibilities NFTs could provide for artists, but, in my opinion, there has to be an ethical way of doing so - Seb Agnew. #NFT #Creatoreconomy #photography https://t.co/tJuGRND15n",https://twitter.com/1TM_hq/status/1524355192971350017,4,1,36,
