,User,Tweets,Url,likeCount,retweetCount,followersCount,metionedUsers
10,Jennifer_Kko,"This women’s nft celebrates illustration, inclusivity, and equal possibilities for all. Tremendous holders include Gary Vee, Eva Longoria, and Reese Witherspoon. International of girls is taken into consideration a blue chip NFT with a ground fee of over 7 ETH 💥💥💥",https://twitter.com/Jennifer_Kko/status/1530834758485303297,4,0,1266,
11,srimoam,"🚀🚀34 editions are collected 🚀🚀

omg! Thank you so much @killianmoore_ for collecting this art &amp; joining with me for Advocating inclusivity in NFT space ♥️

Thank you so much @patelpriyank993 &amp; @theburrownft for ur kind support. 

Long way to go ♥️ I'm not going to give up. https://t.co/VOuK3Cuwu3",https://twitter.com/srimoam/status/1530773218096664577,42,10,5635,"['killianmoore_', 'patelpriyank993', 'theburrownft']"
12,orbis86_x,"@consensus2022. An event that celebrates the inherent diversity in the crypto and NFT space.
Orbis86. A collection of 8686 resplendent 3D humanoid characters, built on the foundations of diversity and inclusivity.
Well, isn't that a match made in heaven!
#web3 #nft #consensus2022 https://t.co/LZ95H3qfeV",https://twitter.com/orbis86_x/status/1530583582355378178,2,1,23287,['consensus2022']
13,HighWayDao,"fostering industry collaborations and providing a culture of inclusivity.

What Do We Offer :

Alpha collabs, community raids, giveaways, nft drops for our loyal followers and of course our experience,  expertise and so much more. Our number 1 goal to create value for all.",https://twitter.com/HighWayDao/status/1530533972312215552,4,3,2842,
14,ThisIsRollo,"Visit https://t.co/XGdKP1VMk6
This is an NFT that's about to change the game
You're welcome to join us, we are all about inclusivity
#NFTCommunity #ETH #NFTProject #Web3",https://twitter.com/ThisIsRollo/status/1530503126796668929,3,1,1710,
15,ThompsonZolo,"Come and join @metaqueenfc discord.

MQFC is a woman led project to empower women and promote wellness, inclusivity and body positivity.

No matter your gender, MQFC brings us together

https://t.co/jKYuKDq08o
#NFTCommunity
#NFTProject #NFT",https://twitter.com/ThompsonZolo/status/1530454204128677889,7,2,1933,['metaqueenfc']
16,sypecom,"#Web3 facilitates ease of technology access for women &amp; minorities:

https://t.co/XMtrv2TNeO

#blockchain #Web3 #CryptocurrencyNews #CryptoNews #TechNews #tokenized #Bitcoin #DAO #DeFi #metaverse #NFT #equality #Diversity #inclusivity",https://twitter.com/sypecom/status/1530270111394721793,9,4,4695,
17,ComplEATNurture,@Sonia_verse @boohooverse @aoifeodwyer @amykilnerdesign @0xShar @reemillustrates @NotYourBroNFT They’re all so beautiful! Love the inclusivity in the NFT’s. Very relatable! ❤️,https://twitter.com/ComplEATNurture/status/1530109370121469954,6,1,266,"['boohooverse', 'aoifeodwyer', 'amykilnerdesign', '0xShar', 'reemillustrates', 'NotYourBroNFT']"
18,radrabbits_nft,"Rad Rabbits project isn't just your average pfp...

It's:
💫 Inclusivity
💫 Community
💫 Good fortune
💫 Exclusive merch
💫 Membership to The Warren 
💫 IRL Partys

Are you ready to join this herd? 🐰
#NFTcommunity",https://twitter.com/radrabbits_nft/status/1529900044324769792,3,1,10219,
19,NkomwaTrust,"Promoting the principles of the CRPD- NFT advocates that the right to Sign language enables equality in all spheres of life.

#inclusivity is the key#
@ShepherdDhlami6 
@WorldVisionZim 
@CydtMat 
@MatoboYouth 
@LCDZim 
@FODPZ1 
@zacgava 
@mthabisi_mthire 
@chingagovhati https://t.co/UPlCqGyI6d",https://twitter.com/NkomwaTrust/status/1529899420996841478,7,0,921,"['ShepherdDhlami6', 'WorldVisionZim', 'CydtMat', 'MatoboYouth', 'LCDZim', 'FODPZ1', 'zacgava', 'mthabisi_mthire', 'chingagovhati']"
20,chriswindhom,"@SuperNfty I'm actually retiring from hosting an IG morning show for 2 yrs this Friday. I'm also building a platform that promotes inclusivity in the NFT space, so I'd love be a host bro!",https://twitter.com/chriswindhom/status/1529793848955789313,2,0,971,['SuperNfty']
21,beastincrypto,"Protection…protection…protection… We all understand how important is protection, especially online, as world 🌍 rotate round WWW. #Chromic offers much more then protection on #web3 inclusivity, diversity and financial inclusion. 
#bhchromic #cryptocurrency #nft",https://twitter.com/beastincrypto/status/1529788831704223744,1,0,713,
22,photo_chromic,"Let us not lose sight of the fact that #Web3 holds so much promise in terms of inclusivity, diversity and financial inclusion:  

https://t.co/cdcSMrTCa9

#SBT #NFT",https://twitter.com/photo_chromic/status/1529779377981902855,6,2,16092,
23,NFT_meaning,"Satoshi Nakamoto could be a woman, says Meta VP Nicola Mendelsohn. The fourth day of the ongoing World Economic Forum saw major discussion around the role of women in Web3 and how the decentralized ecosystem can be a place for inclusivity.Women #nft

https://t.co/bzAF4zjOCY",https://twitter.com/NFT_meaning/status/1529578732880633856,2,0,600,
24,Shots_NFT,"@MorganStoneee As much as diversity and inclusivity is discussed in regard to skin color and ethnicity, diversity of thought should be put at the highest level of respect. 

You’re not using your platform for positivity when you tell people you don’t agree with to go fuck themselves.",https://twitter.com/Shots_NFT/status/1529536944249745409,3,0,3374,['MorganStoneee']
25,DarianMongiovi,"Win an nft, and be part of an amazing community focussed on real world utility and inclusivity!",https://twitter.com/DarianMongiovi/status/1529439865019965440,6,5,1656,
26,asterioluna_n,"@Georgie_NFT Yow!!, Sir @Georgie_NFT . I'm from @Primatesnft, and I saw how being a moderator fits in you. You're personality is very approachable and welcoming, a great reason why should I continue engaging within the community; because you promote inclusivity. ❤ Thanks!",https://twitter.com/asterioluna_n/status/1529395146231803904,6,0,37,"['Georgie_NFT', 'Georgie_NFT', 'Primatesnft']"
27,WomxnPlus,"We kick start  Day 4 of Week 1 -1st batch of 21 artworks featuring fresh 3 new picks -
#womxnplus010
#womxnplus011
#womxnplus012

Each #nft contains descriptions that has been thought through and well defined to #empower #inclusivity, #representation &amp; #allyship. 🤍 https://t.co/gooti8L2vE",https://twitter.com/WomxnPlus/status/1529338383142891520,0,1,84,
28,BoyMum89,"Come on in!!! Take it awaaayyyy!!! 

#NFT #Neurodiversity #inclusivity #WLgiveaway #mintpass 

 #NFT #Giveaway https://t.co/ltU8yLVGMV",https://twitter.com/BoyMum89/status/1529260714124189697,8,4,2459,
29,Bryma_7,"well, here’s my answer: This project really resonates with what NFT projects should be about, inclusivity, a strong community and great art",https://twitter.com/Bryma_7/status/1529140229659144192,0,0,1033,
30,srimoam,"Advocating for inclusivity is always my top priority. Apart from NFT, I have voiced my thoughts about inclusivity in IRL Activities. ❣️ Thank you NIE for covering my thoughts https://t.co/pvRioSibrD",https://twitter.com/srimoam/status/1529117824974655488,40,14,5635,
31,srimoam,"My 26th collector @C_P_C2022z,NFT photography community grabbed this edition yesterday. 

Thank you so much @lilKangoo for your kind support towards inclusive community... Thank you for joining with me for advocating inclusivity in NFT space  ❤️❤️

Who is joining with me ? https://t.co/cEFk2TtdMr",https://twitter.com/srimoam/status/1528958629142880256,35,3,5635,['lilKangoo']
32,saintlego,"I thought web3 was meant to promote inclusivity. Looking at all these projects that require you to promote/shill yourself to join their community, or do some awesome art to get entry or even noticed defeats all notion of the purpose of web3. web2 mindset applied in web3. #NFT",https://twitter.com/saintlego/status/1528909986486980608,6,0,1868,
33,taylorangeladv,"Hi 👋🏼 I’m Taylor (She/Her) &amp; I’m Proud to be the Founder/Visionary/Artist of @PridePixies_NFT ✨ Our mission goes beyond a jpeg. We are transforming the world through inclusivity &amp; diversity by building a community of people just like you. 
#DoxxedTeam #pridepixies #NFTCommmunity https://t.co/JuxfeO0K8O",https://twitter.com/taylorangeladv/status/1528796337420095488,9,0,415,['PridePixies_NFT']
34,techtechchina,"Combining design, AR, and NFT technologies, Digital Fashion is gaining in popularity for its inclusivity and sustainability.
#fashion #NFTs #technology 

Click to read more...
https://t.co/LgS47PsqOG",https://twitter.com/techtechchina/status/1528794698810368006,2,0,11989,
35,charmer_nft,"WoW and The Sandbox Announce $25 Million Inclusivity Foundation. Read full article on  

#news #crypto #nftboostus #nfts #nft",https://twitter.com/charmer_nft/status/1528722425663434752,3,0,471,
36,EarlyRetireFund,"@metarelics Relics Pass: +/- 30 out of 1000 listed.

I'm sure people are starting to see the real value here.

Not talking about the NFT itself but more in terms of broad inclusivity and daily brain food. These guys make it worth your buck!

@jeffcoleart @markbrazil @RobTrieber",https://twitter.com/EarlyRetireFund/status/1528687411731083264,2,0,356,"['metarelics', 'jeffcoleart', 'markbrazil', 'RobTrieber']"
37,revel69ace,"@SkunknutNFT is a one-of-a-kind project that accepts YOU! as you are! Uniting everyone with inclusivity 💯
Your #NFT can evolve as you and the #NFTcommunity continue to grow 🚀

#ComeasYouare #NFT #NFTcollection",https://twitter.com/revel69ace/status/1528666614350364674,4,0,148,['SkunknutNFT']
38,Cointelegraph,"The women @Defy_Trends stand for inclusivity, empowerment, and community building - and that's exactly what they set out to do.

See why this crypto powerhouse loves the ""Cristóbal Balenciaga: To the Moon"" NFT collection!

https://t.co/5MOZl39Chi https://t.co/itMjZunOS3",https://twitter.com/Cointelegraph/status/1528624316438429696,50,16,1834998,['Defy_Trends']
39,dawitmulusew,"WoW and The Sandbox Announce $25 Million Inclusivity Foundation. Read full article on  

#news #crypto #nftboostus #nfts #nft",https://twitter.com/dawitmulusew/status/1528571503108837381,2,0,539,
40,ketchupmustar_,"WoW and The Sandbox Announce $25 Million Inclusivity Foundation. Read full article on  

#news #crypto #nftboostus #nfts #nft",https://twitter.com/ketchupmustar_/status/1528571477615951872,1,0,216,
41,animalconcerts,"@coinbase The ""Cristóbal Balenciaga: To the Moon"" NFT collection represents empowerment and inclusivity.

Get a chance at the whitelist below!
https://t.co/rd0nKVKYy3",https://twitter.com/animalconcerts/status/1528499625644109824,16,2,67037,['coinbase']
42,IyaObaNFT,"Inclusivity is important in my “Iya Oba” collection. Queens come in different forms, colors, shapes and sizes.

Though the name of the collection is Yoruba, promoting African culture means considering the whole continent.

https://t.co/qzGPxjukad

#NFTCommunity #nftart #NFT https://t.co/wooS6HKqhH",https://twitter.com/IyaObaNFT/status/1528430707860770816,4,1,1877,
43,srimoam,"Good morning fam!

My 25th collector is @brijessh . Thank you so much for joining with me to advocate inclusivity in NFT space! 

Those who hold this art will get a chance to learn sign language to bridge the gap between deaf &amp; non disabled communities.

who is joining with me? https://t.co/gYXGkftvQC",https://twitter.com/srimoam/status/1528232828919459840,49,7,5635,['brijessh']
44,vissyarts,"For all the criticism towards NFT NYC, veecon looks like NFTs only exist in America. In contrast NFT NYC includes 30% folks out of the US.

Just a reminder that inclusivity means including folks from around the world. Some of us spent months trying to get a visa to come.",https://twitter.com/vissyarts/status/1528188657945178112,17,0,6862,
45,animalconcerts,"The ""Cristóbal Balenciaga: To the Moon"" NFT collection represents empowerment and inclusivity.

And when industry leaders like @Defy_Trends are behind it, you know it will only ignite the flame. 🔥

Whitelist ➡️ https://t.co/rd0nKW2zWD
Article ➡️ https://t.co/FdzNrqlh6v https://t.co/bHAswMnQQB",https://twitter.com/animalconcerts/status/1528178975490596867,73,25,67037,['Defy_Trends']
46,SirLudus,@0xAvatar @dakko_ai Love what y'all are doing; inclusivity gets you far in the NFT space! 🙂,https://twitter.com/SirLudus/status/1527849392165769216,2,1,29,"['0xAvatar', 'dakko_ai']"
47,sevensyren,"Wen art, fashion, makeup, IRL events, toys, inclusivity and innovation?

Turn notifications on 🚨

#NFTCommunity #nft #NFTS #nftcollector https://t.co/3jpFzowoyN",https://twitter.com/sevensyren/status/1527825537355292672,20,6,7005,
48,asian_mint,"@Marci_NFT @ColliderCraft 27/ Points to Consider
Having a high mint price tends to turn newer investors away and could lead to a sense of inclusivity for the project.",https://twitter.com/asian_mint/status/1527715707152019456,7,0,120661,"['Marci_NFT', 'ColliderCraft']"
49,LowRes_4tw,"Food for thought. 🥪

The current value strategy of the majority of NFT projects is Community based exclusivity. 

That strategy does have value, but it goes against the main ethos and goals of the technology it’s built on. Which is ✨ inclusivity, ✨ adaptability, and ✨ scale.",https://twitter.com/LowRes_4tw/status/1527676586207723520,4,1,864,
50,WomxnPlus,"Did you know? The accessories featured in our artwork are from our founder @dimplesolanki11 very own brand, Studio Chaching 
As well as it’s collaborations with @YashPradhann 

#womxnplus #nft #nftcollection #nftindia #Cryptoart #art #illustration #inclusivity https://t.co/eqinWi3gNJ",https://twitter.com/WomxnPlus/status/1527626240139890688,4,1,84,"['dimplesolanki11', 'YashPradhann']"
51,takeupspacehq,Our co-founder speaking on the importance of true inclusivity in web3 and the metaverse✊🏽🌈,https://twitter.com/takeupspacehq/status/1527612009398816768,13,2,3886,
52,AbuNft,"I just realized now EVERYONE can create an NFT on @foundation - I am all for inclusivity but whats the play or long term goal here? To compete with @opensea @LooksRareNFT ?

The 1 of 1 nature and Artists communities that made FND special will all be drowned out now https://t.co/a4ROC0rhNR",https://twitter.com/AbuNft/status/1527556352364556288,17,0,8266,"['foundation', 'opensea', 'looksrareNFT']"
53,Ahdonys_Fire,"things you enjoy. Life is easy!

HUBBL is the social media part of CubeX,  when we say Family,  its an all round inclusivity for everyone. 

The future is exciting heart 

Ahdonys #8761

#NFTCommunity #NFTProjects #nft",https://twitter.com/Ahdonys_Fire/status/1527489806443368448,5,1,358,
54,srimoam,@pranay_eth Gooood Morningg ❤️  Thank you so much Pranay for joining with me for advocating inclusivity in #NFT space. Thank you for being good support ❤️❤️❤️ love you a lot 🥹🥹,https://twitter.com/srimoam/status/1527451232612532224,7,0,5635,['pranay_eth']
55,jspi_nft,"@KMaruve @ADuocrypto @CamiRusso @Tropical_Jewel As a relative noob to this space, this is, to me, the killer app of NFTs and crypto ...

INCLUSIVITY!",https://twitter.com/jspi_nft/status/1527401471280652293,1,0,237,"['KMaruve', 'ADuocrypto', 'CamiRusso', 'Tropical_Jewel']"
56,sixela_nft,"@RexieNem 👏👏 
Inclusivity at first, exclusivity as long as we make it",https://twitter.com/sixela_nft/status/1527318203139256321,3,0,1626,
57,BarflyClub,Boohoo has confirmed a second NFT drop partnering with four female artists. Boohoo Bringing Inclusivity to The NFT Space Boohoo is keeping up with its commitment to drive female representation and make the digital world a more inclusive space. https://t.co/99xoIapa7U #BARFLYCLUB,https://twitter.com/BarflyClub/status/1527287970671144961,21,12,1937,
58,WomxnPlus,"A glimpse of W+ #114, representing womxn with a hearing aid 🦻to empower inclusivity towards differently -abled #womxn. 

#womxnplus #nft #nftcommunity #hearingaid #blockchain #nftcollection #nftart #cryptoart  #womeninnfts #inclusioninnft https://t.co/EIyIprz61x",https://twitter.com/WomxnPlus/status/1527273312807579649,5,1,84,
59,srimoam,"Good Evening fam! 

@Tibalism collected my edition today.  He is joining with me to advocate inclusivity in NFT space and make them more accessible for artists with Disabilities. 

21 editions are collected. ❤️ Quite a long way to go! 

who is joining with me for the mission? https://t.co/pgpXKVGQzs",https://twitter.com/srimoam/status/1527248940935942144,43,4,5635,['Tibalism']
60,expertov,"World of Women
https://t.co/Tw2e27x2bO
A community celebrating representation, inclusivity, &amp; equal opportunities for all. United by a first-of-its-kind collection 10,000 #NFT #NFTs #dropNFT #NFTart #NFTCommunity #OpenSeaNFT #sellNFT #influencers $ETH #NFTartist @worldofwomennft https://t.co/HOBJ6cxpzj",https://twitter.com/expertov/status/1527237486803550211,4,0,6580,['worldofwomennft']
61,WrldOfPeopleNFT,"We reached 600 people on discord. 

A discord full of love, inclusivity and uniqueness.

Keep pushing people 🚀💘

#nft #discord #wl",https://twitter.com/WrldOfPeopleNFT/status/1527042391076642820,4,0,488,
62,TronVerseGame,"In the beginning of our minting event, we gave out free #TronBull mints to the holders of other #NFT projects, revolutionizing the NFT airdrop model on #TRON around inclusivity. https://t.co/Uebm7Mqlvn",https://twitter.com/TronVerseGame/status/1527040562125209601,12,2,4155,
63,TronVerseGame,"Since day 1, we designed the TronVerse from a standpoint of inclusivity &amp; collaboration with other #NFT &amp; #GameFi projects🚀

✍️We've decided to write a thread on why collaboration will be one of the keys to the success of #TronVerse🔥 https://t.co/vIlb0qf4nx",https://twitter.com/TronVerseGame/status/1527040552042123267,54,31,4155,
64,Crypto12bill,"Sustainable. Solid. Stable.Professionalism, and integrity. #EverEarn https://t.co/DlTYD2nbyS 
Blind, I tweet @Elonmusk#WomenInCrypto #NFT #Inclusivity #SafeSpaces #PassiveIncome #Fortune500#BUSD",https://twitter.com/Crypto12bill/status/1527024403908743168,10,8,312,['elonmusk']
65,Crypto12bill,"Professionalism, and integrity. #EverEarn https://t.co/DlTYD2nbyS 
Blind, I tweet @Elonmusk#WomenInCrypto #NFT #Inclusivity #SafeSpaces #PassiveIncome #Fortune500#BUSD",https://twitter.com/Crypto12bill/status/1526965363920932866,6,3,312,['elonmusk']
66,Crypto12bill,"That’s right! Very high yield in a stable FDIC insured dollar dollar signdollar signdollar sign. Professionalism, and integrity. #EverEarn https://t.co/DlTYD2nbyS 
Blind, I tweet @Elonmusk#WomenInCrypto #NFT #Inclusivity #SafeSpaces #PassiveIncome #Fortune500#BUSD",https://twitter.com/Crypto12bill/status/1526965118243786754,8,5,312,['elonmusk']
67,Crypto12bill,"Very high yield in a stable FDIC insured $$$! Professionalism, and integrity. #EverEarn https://t.co/DlTYD2EMXs 
Blind, I tweet @Elonmusk#WomenInCrypto #NFT #Inclusivity #SafeSpaces #PassiveIncome #Fortune500#BUSD",https://twitter.com/Crypto12bill/status/1526964744455847938,5,4,312,['elonmusk']
68,Crypto12bill,"Serious $$$ Fd I c insured $$$! Professionalism, and integrity. #EverEarn https://t.co/DlTYD2nbyS 
Blind, I tweet @Elonmusk#WomenInCrypto #NFT #Inclusivity #SafeSpaces #PassiveIncome #Fortune500#BUSD",https://twitter.com/Crypto12bill/status/1526964358969823232,6,2,312,['elonmusk']
69,Crypto12bill,"Professionalism, and integrity. #EverEarn https://t.co/DlTYD2nbyS 
Blind, I tweet @Elonmusk#WomenInCrypto #NFT #Inclusivity #SafeSpaces #PassiveIncome #Fortune500#BUSD",https://twitter.com/Crypto12bill/status/1526963086426398720,3,2,312,['elonmusk']
70,DefinitelyDJ,@Maverick__23 @lellelo3 @projectPXN I love everything about the @KaijuKingz Scientist mint. The game. The music brings back Game Boy vibes. The minting process. The back story. The customization. Inclusivity to all. Great pfps &amp; you already know it is my favourite pixel art in the NFT space.,https://twitter.com/DefinitelyDJ/status/1526934135063072768,4,1,3689,"['lellelo3', 'projectPXN', 'KaijuKingz']"
71,luisgdelafuente,"Pride Pixies Highlights Inclusivity and Representation in the NFT Community
https://t.co/wuosyAWnBr
#NFTCommunity #NFTs",https://twitter.com/luisgdelafuente/status/1526842549671010304,0,0,2361,
72,srimoam,"What a way to wake up seeing the mail . Thank you so much @pranay_eth for joining with me to advocate inclusivity in Web3/NFT space! 

we had connected in Namastey NFT event last weekend. He is such nice guy and passionate about wild life photography. 

who is joining with me? https://t.co/JQRO8cMmmR",https://twitter.com/srimoam/status/1526756539603644416,62,9,5635,['pranay_eth']
73,jack_woebegone,"@Michellejreeves @MAVIONworld @michellereeves I don't need ur advice. I have a ledger. I am a very successful businessperson who got this way by treating each customer with kindness, like a family member. That's what creates success. I highly doubt that success will find you if you try to sell your nft with inclusivity when",https://twitter.com/jack_woebegone/status/1526738355622498305,1,0,268,"['Michellejreeves', 'MAVIONworld', 'michellereeves']"
74,boardroom,"3️⃣ @worldofwomennft

➖The World of Women NFT project celebrates and promotes representation, inclusivity, and equal opportunities.

💡 Random fact: @DezBryant, @EvaLongoria and @ReeseW own World of Women NFTs. 
https://t.co/gRiFvb7f1M",https://twitter.com/boardroom/status/1526684656598495232,34,11,93038,"['worldofwomennft', 'DezBryant', 'EvaLongoria', 'ReeseW']"
75,Crypto12bill,"Professionalism, and integrity. #EverEarn https://t.co/DlTYD2nbyS 
Blind, I tweet @Elonmusk#WomenInCrypto #SafeSpaces #Inclusivity #Fortune500#PassiveIncome#NFT",https://twitter.com/Crypto12bill/status/1526664933668028417,2,2,312,['elonmusk']
76,CNFTrug,"@BeatBoyzNFT Please consider me for the block! I am a kind neighbor, I will bake treats for everyone on the block and fight for inclusivity in the NFT space!",https://twitter.com/CNFTrug/status/1526621718583947264,7,0,833,['beatboyznft']
77,metamystic_nft,"@MetaMysticNFT Low floor entry so access for all, were not looking to price gauge and take advantage of all the people in the same. Our project @MetaMysticNFT is focused around inclusivity, education, and accessibility.",https://twitter.com/metamystic_nft/status/1526608985075367936,0,0,2056,"['MetaMysticNFT', 'MetaMysticNFT']"
78,WomxnPlus,"Plus (+) in Womxn + represents inclusivity &amp; allyship creating a safe 
and supportive space for all womxn

#womxnplus #web3 #cyptospace #allyship #inclusivitymatters #nft #nftcollection #nftcommunity #lgbtqia #cryptoindia https://t.co/7hdakUd8h7",https://twitter.com/WomxnPlus/status/1526607274856574976,3,3,84,
79,JASONWO29132513,"I like IVYBOY &amp; IVYGIRL NFT because 

Fashion NFT - Many trait on different IVY Style fashion

Inclusivity - NO Gender or Culture discrimination, everyone is inclusive

Full Body NFT - Not many NFT does this and this is one of the main attraction to me 

#6287

 @BBRCOfficial https://t.co/dQDm6hho7t",https://twitter.com/JASONWO29132513/status/1526570787531984896,1,0,56,['BBRCOfficial']
80,GuthrieEd,"Dr. Love is in the House!

Finally joined The Kaiju Kingz Ecosystem

I Love when Existing NFT Ecosystems Expand via 
Low Entry Barriers 

Inclusivity Value is The New Meta

@KaijuKingz @GutterCatGang @veefriends @TheDogePoundNFT @BBRCOfficial https://t.co/GFpuiQpVOV",https://twitter.com/GuthrieEd/status/1526530019182399489,4,0,2908,"['KaijuKingz', 'GutterCatGang', 'veefriends', 'TheDogePoundNFT', 'BBRCOfficial']"
81,WomxnPlus,"What X means in #womxnplus 

#nft #nftcollection #nftcommunity #inclusivity #inclusionmatters #intersectional #intersexual #web3 #idahobit #LGBTQ #womxn #WomeninNFTs https://t.co/tp8t8I5DM5",https://twitter.com/WomxnPlus/status/1526505519900672000,6,1,84,
82,NikG_01,"@vanidominguez Inclusivity over Exclusivity! Period. 
Make it a bonus tier, reward those that want to engage. Dont punish those that dont
One thing I ♥️ bout @gratitudenft is, we all a part of the #GratitudeGang &amp; it don't matter if u own an NFT or not.
FYI - They still minting if u want one xx",https://twitter.com/NikG_01/status/1526501605436276740,0,0,4198,"['vanidominguez', 'gratitudenft']"
83,ns8natalie,"@pinklist_nft @ThePossessedNFT From being a Chemist, Physician, and Major in the Military, I’m Grateful for all the #WomenInNFTs and Communities like the @ThePossessedNFT working on inclusivity and #BreakingTheBias in Web3! 💖💪 #Ladiessssd 🧪 https://t.co/6TxS285tDM",https://twitter.com/ns8natalie/status/1526308663119556610,42,8,3907,"['pinklist_nft', 'ThePossessedNFT', 'ThePossessedNFT']"
84,PridePixies_NFT,Join us today at 15:00 EST. We’re talking diversity and inclusivity in the web 3 space. Can’t wait to talk with our new friends @powHER_DAO &amp; @WestLoopSoul 💕✊🏼,https://twitter.com/PridePixies_NFT/status/1526251494265200641,4,1,542,['WestLoopSoul']
85,powHER_,"Join our upcoming Twitter space today 15:00 EST. 

Will be chatting with @PridePixies_NFT &amp;  @WestLoopSoul about designing Web3 for inclusivity and diversity. 

https://t.co/lW6Vi9ed67 https://t.co/pLi29J4j3E",https://twitter.com/powHER_/status/1526247221741625345,7,1,395,"['PridePixies_NFT', 'WestLoopSoul']"
86,WomxnPlus,"Mondays are for beautiful art and we’re excited to share another illustration glimpse from our upcoming #NFT collection. WomxnPlus #68 , inspired by the gorgeous @alokvmenon 

#womxnplus #nftart #nftcollection #nftcommunity #womxn #inclusivity #nftindia #web3 https://t.co/J08UCIJpY8",https://twitter.com/WomxnPlus/status/1526164953769463808,8,1,84,['alokvmenon']
87,Roneci_McGill,"There are people currently doing this to the NFT space with the whole 'inclusivity' thing, and obsession with race and gender when it comes to influencers and artists. https://t.co/pzxnNFaJC7",https://twitter.com/Roneci_McGill/status/1525993394551463937,2,1,902,
88,somebodyeth,"The First Inclusive NFT project!
6 Bassline Characters with 3 Skin Tones!
Black, Brown and White!

Bringing inclusivity to Creators and collectors!ls in discord!

N3T-.is a few weeks away!

#nftdrop #nftproject #nftcommunity https://t.co/wOpElFvVyf",https://twitter.com/somebodyeth/status/1525939466082328578,1,0,1332,
89,ApeHulk_eth,@jetsetJ3 @r_rainss Such a pity isnit? He’s been in the space for so long but still doesnt get it. 😆 nft space is about inclusivity not exclusivity.,https://twitter.com/ApeHulk_eth/status/1525828375109152768,3,0,3161,"['jetsetJ3', 'r_rainss']"
