,User,Tweets,Url,likeCount,retweetCount,followersCount,metionedUsers
100,MABLABART,"@GiselFlorez @NFT_NYC Well, we applied for “NFT Diversity exhibition at NFT NYC”, as a female asian duo from Kazakhstan. They didn’t choose our work. Eh",https://twitter.com/MABLABART/status/1530335571511590913,5,0,4849,"['GiselFlorez', 'NFT_NYC']"
101,mooncat2878,"It doesn't happen a lot when the price after a reveal goes up.

When this happens it means people really love the art, the rarity aspect, the diversity of traits and so on.

Congrats @osf_nft on achieving that! https://t.co/fIDviQWq4O",https://twitter.com/mooncat2878/status/1530326063024427011,234,49,42563,['osf_nft']
102,sanderb95,"New profile picture, love the rektguy collection. So much diversity, way more than I expected. Hats off to you @osf_nft for another successful drop 🎩👏",https://twitter.com/sanderb95/status/1530306605505556485,3,0,386,['osf_nft']
103,PowerOfWomenNFT,"SUPER PROUD to see @TheRoyalsNFT nominated for not one... not two... but THREE awards for @NFT_NYC, including The Diversity Award &amp; Best Fashion NFT Project! 🚀🔥🚀

If you'd like to see The Royals crowned winners, you can submit your vote here: https://t.co/1lvK4SwGvb  👑✨👑 https://t.co/VlFen4G9VB",https://twitter.com/PowerOfWomenNFT/status/1530293641381658629,127,22,41850,"['TheRoyalsNFT', 'NFT_NYC']"
104,CryptoCamNFT,"The finalist for ""The Diversity Award"" at the @NFT_NYC Awards! @MyBFF @ew_corpse @thehugxyz @NotYourBroNFT @TheRoyalsNFT",https://twitter.com/CryptoCamNFT/status/1530289970249867265,9,3,2693,"['NFT_NYC', 'MyBFF', 'ew_corpse', 'thehugxyz', 'NotYourBroNFT', 'TheRoyalsNFT']"
105,thehugxyz,"We are thrilled to announce that we have been formally nominated for The Diversity Award and Best NFT Project for Creators for @NFT_NYC's 2nd Annual NFT Awards! 🎉

We would appreciate any votes for us here: https://t.co/ptU5mWBZpo But before you do, here's why 🧵",https://twitter.com/thehugxyz/status/1530282413632327682,81,12,30188,['NFT_NYC']
106,RogerHaus,"It is now LIVE! 🔴 Cast your VOTES x @NFT_NYC awards!

Pls support us on https://t.co/3BQmILIv3l by voting

✔️ @ew_corpse in ˝NFT project x Creators” &amp; “The Diversity Award”

✔️ @annadart_artist in “Traditional NFT artist” 

Thank YOU‼️Until June 1, 5pm ET/11 pm CET #NFTNYC2022 https://t.co/u7A2ya1Z2K",https://twitter.com/RogerHaus/status/1530274556249837568,7,0,2746,"['NFT_NYC', 'ew_corpse', 'annadart_artist']"
107,sypecom,"#Web3 facilitates ease of technology access for women &amp; minorities:

https://t.co/XMtrv2TNeO

#blockchain #Web3 #CryptocurrencyNews #CryptoNews #TechNews #tokenized #Bitcoin #DAO #DeFi #metaverse #NFT #equality #Diversity #inclusivity",https://twitter.com/sypecom/status/1530270111394721793,9,4,4695,
108,annadart_artist,"👁‍🗨 Cast your VOTES x @NFT_NYC 2022 annual awards!

Pls support us on ✨https://t.co/lGYz1LwtMx✨ by voting for

@annadart_artist in “Traditional Artist turned NFT artist” 

@ew_corpse in ˝NFT project for Creators” &amp; ˝The Diversity Award”

Thank YOU! 💜 Until Wed, June 1, 5pm ET. https://t.co/t1ZaPiRZFo",https://twitter.com/annadart_artist/status/1530268081968320517,35,10,4124,"['NFT_NYC', 'annadart_artist', 'ew_corpse']"
109,LearnNear,"(L)Earner NFT collection is a collab between LNC community and one of the best award winning graphic designers in Europe.
Art concept is based on dynamic human intelligence diversity powered by uniqueness of every learner. https://t.co/DnGvxOZv0V",https://twitter.com/LearnNear/status/1530248028795314183,3,1,7731,
110,annadart_artist,"👁‍🗨 ANNUAL NFT AWARDS IS NOW ‼️

We are officially nominated alongside these LEGENDS for

🟣Best Traditional NFT Artist

🔵 Diversity Award 

🟢 Best NFT Project x Creators

Vote here x Anna Dart &amp; Exquisite Workers!!

 https://t.co/lGYz1LwtMx ✔️

It is an honor! Thank YOU!! 💜🍀 https://t.co/n95sgKaq8d",https://twitter.com/annadart_artist/status/1530240308646232066,8,2,4124,
111,ew_corpse,"Woah!💥 We ranked TOP 5 in @NFT_NYC second annual awards in the categories:

✔️ “The Diversity Award” 

✔️ “Best NFT Project x Creators”

None of this would be possible w/o your love! Voting starts NOW 🚀

https://t.co/JdFG48UEUd 💎 

We are so close, New York! Thank YOU!! ❤️🐍💀 https://t.co/TMMpjBw65T",https://twitter.com/ew_corpse/status/1530235052327636993,15,3,1989,['NFT_NYC']
112,BoredApeQueen,@denderuk @JB__nfts @psychedelic_nft @BAYC2745 @blader @jared_watson @GoldSkull_PA @ShaunDBarker @TimmyTrumpet @ceobillionaire @virginfty @jordanzotts Diversity 😁,https://twitter.com/BoredApeQueen/status/1530230115002683396,3,0,3243,"['JB__nfts', 'psychedelic_nft', 'BAYC2745', 'blader', 'jared_watson', 'GoldSkull_PA', 'ShaunDBarker', 'TimmyTrumpet', 'ceobillionaire', 'virginfty', 'jordanzotts']"
113,socialink_co,"6/ .@WomenriseNFT

This collection aims to bring further diversity and inclusion to the #NFT industry – featuring 10K unique pieces of digital art, all of which depict women of different nationalities and backgrounds.

Team: @Maliha_z_Art",https://twitter.com/socialink_co/status/1530222323936243712,1,0,893,"['WomenriseNFT', 'Maliha_z_Art']"
114,AcceptyArt,"Title: Paper Bottle
Pursing a better future.

#NFT #NFTs #socialgood #diversity #inclusion #beyourself https://t.co/AX9CYW8Gf8",https://twitter.com/AcceptyArt/status/1530190002759475202,4,1,109,
115,BottoDAO,"Live snapshot vote for @hudsonsims's BIP-07 for Botto to present a new voting pool for a special edition to be sold at @NFT_NYC's 2022 Diversity of NFTs Art Showcase.

Voting closes  in 2 days

Full Proposal:
https://t.co/CwpIApZcRl

Snapshot:
https://t.co/YdgYTt4kHz",https://twitter.com/BottoDAO/status/1530182920136171521,10,1,2327,"['hudsonsims', 'NFT_NYC']"
116,nfty_official,"We’re not a typical NFT project. Our mission is to bring disability inclusion to web3 &amp; metaverse, one way is making a collection &amp; gifting it to people with seen &amp; unseen disabilities. Thanks for those who nominated us as best in diversity &amp; inclusion for @nft_nyc #ImNfty 🍦 https://t.co/YDMZaKi5OQ",https://twitter.com/nfty_official/status/1530170900103979008,2,0,1445,['NFT_NYC']
117,JebinGeoB,"#WeAreOne.
As the hashtag implies @HelloPantha  has carved a niche for themselves in the NFT space with a vision to built a haven for people, shattering the walls of discrimination and to seek Unity in Diversity. Out of love and respect, I submit my art here. Love J ❤ https://t.co/BpuSwujqo3",https://twitter.com/JebinGeoB/status/1530129290498478080,40,17,174,['HelloPantha']
118,NfTwhaaa,[3] This is where emotional and social intelligence come in. Balancing our need to justify or validate ourselves with the ability to engage people who do have differences of ideas and perspectives.#nftwhaaa on #nftdiversity in #NFTCommunity https://t.co/EE2tUBWKkM,https://twitter.com/NfTwhaaa/status/1530106229955108864,3,0,140,
119,AcceptyArt,"Title: Doorknob out of Reach
Sometimes it is important to give up.

#NFT #NFTs #socialgood #diversity #inclusion #beyourself https://t.co/4XMelfitOP",https://twitter.com/AcceptyArt/status/1530099389163008000,0,1,109,
120,adam_l_miller,"Our goal is to bridge the gap between cultural and societal diversity within the NFT space. To form a community that strives to be kind, helpful, and compassionate towards others. https://t.co/zB3JuCJpXu",https://twitter.com/adam_l_miller/status/1530089950388948992,0,0,1040,
121,milestones_nft,"@patrickdang To create an inclusive Web 3 space with more winners and players as opposed to conventional wisdom that only a few big players/projects will survive &amp; dominate. Web 3 shld be abt diversity, inclusion &amp; decentralized. Not flip and consolidate to blue-chips. #wearenotthesuits",https://twitter.com/milestones_nft/status/1530067144616075265,2,0,1764,['patrickdang']
122,IshkiratKaur,"Good Morning !
This Hawaiian wobble head doll is inspired by the beautiful Hawaiian dress, floral ornaments and its dance movement.

Available on Foundation 
https://t.co/0M94Yd0gQA

#NFT #NFTdrops #NFTCommmunity #NFTartists #digitalart #fashion #diversity #nftcollector https://t.co/2pFBy543FR",https://twitter.com/IshkiratKaur/status/1530058020289679360,5,1,212,
123,warren_s,OH: “Diversity” in a blonkchain NFT company? Pull the other one. It’ll be full of incels... 😂,https://twitter.com/warren_s/status/1530054641324814336,2,0,725,
124,ARICKartist,I’ve been pondering #TimesSquare #NFTNYC I was asked to make a special #NFT to be displayed in Times Square. The subject matter is #Diversity… and I’m struggling to figure out the message I want to put out there. It’s got to be something unique and deep. Thoughts? #NFTCommunity https://t.co/rKXWorYSkb,https://twitter.com/ARICKartist/status/1530028402773618688,3,0,2121,
125,AcceptyArt,"Title: The Letters Are Too Big
There is no telling what will happen.

#NFT #NFTs #socialgood #diversity #inclusion #beyourself https://t.co/c49GdczbS6",https://twitter.com/AcceptyArt/status/1530008799297187840,3,1,109,
126,listofdaos,"#DAOs venture capital is coming...the question is 4⃣ who? 👀out @GMN_NFT if you get a chance 💯

#diversity #inclusion #acceptance #WomeninNFTs #womenintech #Equality #WomenInCrypto #minority #undercapitalized #underrepresented #web3 #dao @gmn",https://twitter.com/listofdaos/status/1529995844686123008,7,2,1237,"['GMN_NFT', 'gmn']"
127,go__daydream,"The real “value” of NFTs is the power of bringing ppl together. @veecon showed me this💜

I experienced the diversity of a community that isn’t seen on daily NFT Twitter💎 https://t.co/cBhUsaTA7U",https://twitter.com/go__daydream/status/1529992638522220544,7,1,3876,['veecon']
128,AliceThaynara5,"Exclusive collection, diversity.
.
#NFT #NFTs #NFTartist #NFTCommumity #NFTcollectibles https://t.co/vlejEVD20a",https://twitter.com/AliceThaynara5/status/1529944816360079371,2,0,0,
129,Populart_NFT,"The beauty of Hispanic culture is its diversity. We are the meeting point where creators, investors and collectors come together🙌

Lo bello de la cultura hispana es su diversidad. Somos el punto de encuentro en el que creadores, inversores y coleccionistas se unen

#NFTCommunity https://t.co/9qVpjAD5CV",https://twitter.com/Populart_NFT/status/1529927856335339527,15,4,4245,
130,AcceptyArt,"Title: Change of Heart
People are influenced by the people around them.

#NFT #NFTs #socialgood #diversity #inclusion #beyourself https://t.co/9pHEfI7WDE",https://twitter.com/AcceptyArt/status/1529918188208566272,1,2,109,
131,SomiArian,"Thanks for having me, this was such a great convo and touches upon all the reason we have rebranded to @inpeakxyz 

#inclusion #diversity #NFT #Web3",https://twitter.com/SomiArian/status/1529916630641299480,5,1,19714,['inpeakxyz']
